"Titre de tracé : Hobo3"
"#";"Date Heure, GMT+01:00";"Temp., °C (LGR S/N: 10614064, SEN S/N: 10614064, LBL: t)";"Tension, V (LGR S/N: 10614064, SEN S/N: 10614064, LBL: tesio)";"Hôte connecté (LGR S/N: 10614064)";"Arrêté (LGR S/N: 10614064)";"Fin de fichier (LGR S/N: 10614064)"
3221;28/02/19 16:42:08;48.962;0.67510;;;
3222;28/02/19 16:42:09;48.962;0.67514;;;
3223;28/02/19 16:42:10;48.962;0.67510;;;
3224;28/02/19 16:42:11;48.962;0.67510;;;
3225;28/02/19 16:42:12;48.962;0.67514;;;
3226;28/02/19 16:42:13;48.962;0.67510;;;
3227;28/02/19 16:42:14;48.962;0.67514;;;
3228;28/02/19 16:42:15;48.962;0.67510;;;
3229;28/02/19 16:42:16;48.962;0.67510;;;
3230;28/02/19 16:42:17;48.962;0.67510;;;
3231;28/02/19 16:42:18;48.962;0.67514;;;
3232;28/02/19 16:42:19;48.962;0.67514;;;
3233;28/02/19 16:42:20;48.962;0.67514;;;
3234;28/02/19 16:42:21;48.962;0.67514;;;
3235;28/02/19 16:42:22;48.962;0.67514;;;
3236;28/02/19 16:42:23;48.962;0.67514;;;
3237;28/02/19 16:42:24;48.960;0.67514;;;
3238;28/02/19 16:42:25;48.960;0.67514;;;
3239;28/02/19 16:42:26;48.960;0.67514;;;
3240;28/02/19 16:42:27;48.960;0.67514;;;
3241;28/02/19 16:42:28;48.960;0.67514;;;
3242;28/02/19 16:42:29;48.960;0.67514;;;
3243;28/02/19 16:42:30;48.960;0.67514;;;
3244;28/02/19 16:42:31;48.960;0.67517;;;
3245;28/02/19 16:42:32;48.960;0.67514;;;
3246;28/02/19 16:42:33;48.960;0.67514;;;
3247;28/02/19 16:42:34;48.960;0.67514;;;
3248;28/02/19 16:42:35;48.958;0.67514;;;
3249;28/02/19 16:42:36;48.960;0.67517;;;
3250;28/02/19 16:42:37;48.958;0.67514;;;
3251;28/02/19 16:42:38;48.958;0.67517;;;
3252;28/02/19 16:42:39;48.960;0.67517;;;
3253;28/02/19 16:42:40;48.960;0.67517;;;
3254;28/02/19 16:42:41;48.960;0.67517;;;
3255;28/02/19 16:42:42;48.960;0.67517;;;
3256;28/02/19 16:42:43;48.960;0.67517;;;
3257;28/02/19 16:42:44;48.960;0.67517;;;
3258;28/02/19 16:42:45;48.960;0.67517;;;
3259;28/02/19 16:42:46;48.960;0.67517;;;
3260;28/02/19 16:42:47;48.960;0.67517;;;
3261;28/02/19 16:42:48;48.960;0.67517;;;
3262;28/02/19 16:42:49;48.960;0.67517;;;
3263;28/02/19 16:42:50;48.960;0.67521;;;
3264;28/02/19 16:42:51;48.960;0.67521;;;
3265;28/02/19 16:42:52;48.960;0.67521;;;
3266;28/02/19 16:42:53;48.960;0.67521;;;
3267;28/02/19 16:42:54;48.960;0.67521;;;
3268;28/02/19 16:42:55;48.960;0.67521;;;
3269;28/02/19 16:42:56;48.960;0.67521;;;
3270;28/02/19 16:42:57;48.958;0.67517;;;
3271;28/02/19 16:42:58;48.958;0.67521;;;
3272;28/02/19 16:42:59;48.958;0.67521;;;
3273;28/02/19 16:43:00;48.958;0.67521;;;
3274;28/02/19 16:43:01;48.958;0.67521;;;
3275;28/02/19 16:43:02;48.958;0.67525;;;
3276;28/02/19 16:43:03;48.958;0.67525;;;
3277;28/02/19 16:43:04;48.956;0.67529;;;
3278;28/02/19 16:43:05;48.958;0.67529;;;
3279;28/02/19 16:43:06;48.958;0.67529;;;
3280;28/02/19 16:43:07;48.958;0.67529;;;
3281;28/02/19 16:43:08;48.956;0.67525;;;
3282;28/02/19 16:43:09;48.958;0.67525;;;
3283;28/02/19 16:43:10;48.958;0.67529;;;
3284;28/02/19 16:43:11;48.958;0.67529;;;
3285;28/02/19 16:43:12;48.958;0.67529;;;
3286;28/02/19 16:43:13;48.958;0.67529;;;
3287;28/02/19 16:43:14;48.958;0.67529;;;
3288;28/02/19 16:43:15;48.958;0.67529;;;
3289;28/02/19 16:43:16;48.958;0.67529;;;
3290;28/02/19 16:43:17;48.958;0.67529;;;
3291;28/02/19 16:43:18;48.956;0.67529;;;
3292;28/02/19 16:43:19;48.956;0.67533;;;
3293;28/02/19 16:43:20;48.956;0.67533;;;
3294;28/02/19 16:43:21;48.956;0.67533;;;
3295;28/02/19 16:43:22;48.956;0.67533;;;
3296;28/02/19 16:43:23;48.956;0.67533;;;
3297;28/02/19 16:43:24;48.956;0.67533;;;
3298;28/02/19 16:43:25;48.956;0.67533;;;
3299;28/02/19 16:43:26;48.956;0.67529;;;
3300;28/02/19 16:43:27;48.956;0.67533;;;
3301;28/02/19 16:43:28;48.956;0.67533;;;
3302;28/02/19 16:43:29;48.956;0.67533;;;
3303;28/02/19 16:43:30;48.956;0.67533;;;
3304;28/02/19 16:43:31;48.956;0.67533;;;
3305;28/02/19 16:43:32;48.956;0.67533;;;
3306;28/02/19 16:43:33;48.956;0.67533;;;
3307;28/02/19 16:43:34;48.956;0.67533;;;
3308;28/02/19 16:43:35;48.956;0.67533;;;
3309;28/02/19 16:43:36;48.956;0.67533;;;
3310;28/02/19 16:43:37;48.956;0.67533;;;
3311;28/02/19 16:43:38;48.956;0.67533;;;
3312;28/02/19 16:43:39;48.956;0.67533;;;
3313;28/02/19 16:43:40;48.956;0.67533;;;
3314;28/02/19 16:43:41;48.956;0.67533;;;
3315;28/02/19 16:43:42;48.956;0.67533;;;
3316;28/02/19 16:43:43;48.956;0.67529;;;
3317;28/02/19 16:43:44;48.956;0.67533;;;
3318;28/02/19 16:43:45;48.956;0.67533;;;
3319;28/02/19 16:43:46;48.956;0.67529;;;
3320;28/02/19 16:43:47;48.956;0.67529;;;
3321;28/02/19 16:43:48;48.956;0.67533;;;
3322;28/02/19 16:43:49;48.956;0.67533;;;
3323;28/02/19 16:43:50;48.956;0.67536;;;
3324;28/02/19 16:43:51;48.956;0.67533;;;
3325;28/02/19 16:43:52;48.956;0.67533;;;
3326;28/02/19 16:43:53;48.956;0.67533;;;
3327;28/02/19 16:43:54;48.956;0.67529;;;
3328;28/02/19 16:43:55;48.956;0.67529;;;
3329;28/02/19 16:43:56;48.956;0.67529;;;
3330;28/02/19 16:43:57;48.956;0.67529;;;
3331;28/02/19 16:43:58;48.956;0.67529;;;
3332;28/02/19 16:43:59;48.956;0.67533;;;
3333;28/02/19 16:44:00;48.956;0.67533;;;
3334;28/02/19 16:44:01;48.956;0.67533;;;
3335;28/02/19 16:44:02;48.954;0.67533;;;
3336;28/02/19 16:44:03;48.954;0.67533;;;
3337;28/02/19 16:44:04;48.954;0.67533;;;
3338;28/02/19 16:44:05;48.954;0.67536;;;
3339;28/02/19 16:44:06;48.954;0.67536;;;
3340;28/02/19 16:44:07;48.954;0.67536;;;
3341;28/02/19 16:44:08;48.954;0.67540;;;
3342;28/02/19 16:44:09;48.954;0.67540;;;
3343;28/02/19 16:44:10;48.954;0.67540;;;
3344;28/02/19 16:44:11;48.954;0.67540;;;
3345;28/02/19 16:44:12;48.954;0.67544;;;
3346;28/02/19 16:44:13;48.954;0.67540;;;
3347;28/02/19 16:44:14;48.951;0.67544;;;
3348;28/02/19 16:44:15;48.954;0.67544;;;
3349;28/02/19 16:44:16;48.954;0.67544;;;
3350;28/02/19 16:44:17;48.951;0.67544;;;
3351;28/02/19 16:44:18;48.951;0.67544;;;
3352;28/02/19 16:44:19;48.951;0.67548;;;
3353;28/02/19 16:44:20;48.951;0.67548;;;
3354;28/02/19 16:44:21;48.951;0.67548;;;
3355;28/02/19 16:44:22;48.951;0.67548;;;
3356;28/02/19 16:44:23;48.951;0.67548;;;
3357;28/02/19 16:44:24;48.951;0.67548;;;
3358;28/02/19 16:44:25;48.951;0.67548;;;
3359;28/02/19 16:44:26;48.951;0.67548;;;
3360;28/02/19 16:44:27;48.951;0.67548;;;
3361;28/02/19 16:44:28;48.949;0.67548;;;
3362;28/02/19 16:44:29;48.949;0.67548;;;
3363;28/02/19 16:44:30;48.949;0.67548;;;
3364;28/02/19 16:44:31;48.949;0.67552;;;
3365;28/02/19 16:44:32;48.949;0.67548;;;
3366;28/02/19 16:44:33;48.949;0.67548;;;
3367;28/02/19 16:44:34;48.949;0.67548;;;
3368;28/02/19 16:44:35;48.949;0.67548;;;
3369;28/02/19 16:44:36;48.949;0.67548;;;
3370;28/02/19 16:44:37;48.949;0.67552;;;
3371;28/02/19 16:44:38;48.949;0.67552;;;
3372;28/02/19 16:44:39;48.949;0.67548;;;
3373;28/02/19 16:44:40;48.949;0.67552;;;
3374;28/02/19 16:44:41;48.941;0.67571;;;
3375;28/02/19 16:44:42;48.941;0.67567;;;
3376;28/02/19 16:44:43;48.941;0.67563;;;
3377;28/02/19 16:44:44;48.941;0.67563;;;
3378;28/02/19 16:44:45;48.941;0.67563;;;
3379;28/02/19 16:44:46;48.943;0.67559;;;
3380;28/02/19 16:44:47;48.943;0.67559;;;
3381;28/02/19 16:44:48;48.943;0.67559;;;
3382;28/02/19 16:44:49;48.943;0.67559;;;
3383;28/02/19 16:44:50;48.943;0.67559;;;
3384;28/02/19 16:44:51;48.945;0.67559;;;
3385;28/02/19 16:44:52;48.945;0.67556;;;
3386;28/02/19 16:44:53;48.945;0.67559;;;
3387;28/02/19 16:44:54;48.945;0.67556;;;
3388;28/02/19 16:44:55;48.945;0.67559;;;
3389;28/02/19 16:44:56;48.945;0.67559;;;
3390;28/02/19 16:44:57;48.947;0.67556;;;
3391;28/02/19 16:44:58;48.947;0.67556;;;
3392;28/02/19 16:44:59;48.945;0.67556;;;
3393;28/02/19 16:45:00;48.945;0.67556;;;
3394;28/02/19 16:45:01;48.947;0.67559;;;
3395;28/02/19 16:45:02;48.947;0.67559;;;
3396;28/02/19 16:45:03;48.947;0.67556;;;
3397;28/02/19 16:45:04;48.947;0.67556;;;
3398;28/02/19 16:45:05;48.945;0.67556;;;
3399;28/02/19 16:45:06;48.945;0.67559;;;
3400;28/02/19 16:45:07;48.949;0.67548;;;
3401;28/02/19 16:45:08;48.951;0.67548;;;
3402;28/02/19 16:45:09;48.951;0.67548;;;
3403;28/02/19 16:45:10;48.951;0.67548;;;
3404;28/02/19 16:45:11;48.951;0.67548;;;
3405;28/02/19 16:45:12;48.951;0.67552;;;
3406;28/02/19 16:45:13;48.951;0.67552;;;
3407;28/02/19 16:45:14;48.949;0.67552;;;
3408;28/02/19 16:45:15;48.949;0.67552;;;
3409;28/02/19 16:45:16;48.949;0.67552;;;
3410;28/02/19 16:45:17;48.949;0.67552;;;
3411;28/02/19 16:45:18;48.949;0.67552;;;
3412;28/02/19 16:45:19;48.949;0.67552;;;
3413;28/02/19 16:45:20;48.949;0.67556;;;
3414;28/02/19 16:45:21;48.949;0.67556;;;
3415;28/02/19 16:45:22;48.949;0.67559;;;
3416;28/02/19 16:45:23;48.949;0.67559;;;
3417;28/02/19 16:45:24;48.949;0.67559;;;
3418;28/02/19 16:45:25;48.949;0.67559;;;
3419;28/02/19 16:45:26;48.949;0.67563;;;
3420;28/02/19 16:45:27;48.949;0.67563;;;
3421;28/02/19 16:45:28;48.949;0.67563;;;
3422;28/02/19 16:45:29;48.949;0.67559;;;
3423;28/02/19 16:45:30;48.947;0.67563;;;
3424;28/02/19 16:45:31;48.949;0.67563;;;
3425;28/02/19 16:45:32;48.947;0.67563;;;
3426;28/02/19 16:45:33;48.947;0.67563;;;
3427;28/02/19 16:45:34;48.947;0.67559;;;
3428;28/02/19 16:45:35;48.947;0.67563;;;
3429;28/02/19 16:45:36;48.947;0.67563;;;
3430;28/02/19 16:45:37;48.947;0.67563;;;
3431;28/02/19 16:45:38;48.947;0.67563;;;
3432;28/02/19 16:45:39;48.947;0.67563;;;
3433;28/02/19 16:45:40;48.947;0.67563;;;
3434;28/02/19 16:45:41;48.947;0.67563;;;
3435;28/02/19 16:45:42;48.947;0.67563;;;
3436;28/02/19 16:45:43;48.947;0.67563;;;
3437;28/02/19 16:45:44;48.947;0.67563;;;
3438;28/02/19 16:45:45;48.947;0.67567;;;
3439;28/02/19 16:45:46;48.947;0.67567;;;
3440;28/02/19 16:45:47;48.947;0.67567;;;
3441;28/02/19 16:45:48;48.947;0.67567;;;
3442;28/02/19 16:45:49;48.947;0.67567;;;
3443;28/02/19 16:45:50;48.947;0.67567;;;
3444;28/02/19 16:45:51;48.947;0.67567;;;
3445;28/02/19 16:45:52;48.947;0.67567;;;
3446;28/02/19 16:45:53;48.947;0.67567;;;
3447;28/02/19 16:45:54;48.947;0.67567;;;
3448;28/02/19 16:45:55;48.947;0.67567;;;
3449;28/02/19 16:45:56;48.947;0.67567;;;
3450;28/02/19 16:45:57;48.947;0.67567;;;
3451;28/02/19 16:45:58;48.947;0.67567;;;
3452;28/02/19 16:45:59;48.947;0.67571;;;
3453;28/02/19 16:46:00;48.947;0.67571;;;
3454;28/02/19 16:46:01;48.945;0.67575;;;
3455;28/02/19 16:46:02;48.945;0.67567;;;
3456;28/02/19 16:46:03;48.945;0.67571;;;
3457;28/02/19 16:46:04;48.945;0.67571;;;
3458;28/02/19 16:46:05;48.945;0.67571;;;
3459;28/02/19 16:46:06;48.945;0.67567;;;
3460;28/02/19 16:46:07;48.945;0.67567;;;
3461;28/02/19 16:46:08;48.945;0.67567;;;
3462;28/02/19 16:46:09;48.945;0.67563;;;
3463;28/02/19 16:46:10;48.945;0.67567;;;
3464;28/02/19 16:46:11;48.945;0.67567;;;
3465;28/02/19 16:46:12;48.945;0.67571;;;
3466;28/02/19 16:46:13;48.945;0.67571;;;
3467;28/02/19 16:46:14;48.945;0.67567;;;
3468;28/02/19 16:46:15;48.945;0.67571;;;
3469;28/02/19 16:46:16;48.945;0.67567;;;
3470;28/02/19 16:46:17;48.945;0.67567;;;
3471;28/02/19 16:46:18;48.945;0.67567;;;
3472;28/02/19 16:46:19;48.945;0.67563;;;
3473;28/02/19 16:46:20;48.945;0.67567;;;
3474;28/02/19 16:46:21;48.945;0.67567;;;
3475;28/02/19 16:46:22;48.945;0.67567;;;
3476;28/02/19 16:46:23;48.945;0.67563;;;
3477;28/02/19 16:46:24;48.945;0.67567;;;
3478;28/02/19 16:46:25;48.945;0.67567;;;
3479;28/02/19 16:46:26;48.945;0.67567;;;
3480;28/02/19 16:46:27;48.945;0.67567;;;
3481;28/02/19 16:46:28;48.943;0.67563;;;
3482;28/02/19 16:46:29;48.943;0.67567;;;
3483;28/02/19 16:46:30;48.943;0.67567;;;
3484;28/02/19 16:46:31;48.943;0.67567;;;
3485;28/02/19 16:46:32;48.943;0.67571;;;
3486;28/02/19 16:46:33;48.945;0.67571;;;
3487;28/02/19 16:46:34;48.945;0.67571;;;
3488;28/02/19 16:46:35;48.945;0.67571;;;
3489;28/02/19 16:46:36;48.945;0.67571;;;
3490;28/02/19 16:46:37;48.945;0.67571;;;
3491;28/02/19 16:46:38;48.943;0.67571;;;
3492;28/02/19 16:46:39;48.943;0.67571;;;
3493;28/02/19 16:46:40;48.943;0.67567;;;
3494;28/02/19 16:46:41;48.941;0.67571;;;
3495;28/02/19 16:46:42;48.943;0.67567;;;
3496;28/02/19 16:46:43;48.943;0.67567;;;
3497;28/02/19 16:46:44;48.943;0.67567;;;
3498;28/02/19 16:46:45;48.943;0.67567;;;
3499;28/02/19 16:46:46;48.945;0.67567;;;
3500;28/02/19 16:46:47;48.943;0.67571;;;
3501;28/02/19 16:46:48;48.943;0.67571;;;
3502;28/02/19 16:46:49;48.943;0.67571;;;
3503;28/02/19 16:46:50;48.943;0.67571;;;
3504;28/02/19 16:46:51;48.943;0.67571;;;
3505;28/02/19 16:46:52;48.943;0.67571;;;
3506;28/02/19 16:46:53;48.943;0.67575;;;
3507;28/02/19 16:46:54;48.945;0.67575;;;
3508;28/02/19 16:46:55;48.943;0.67571;;;
3509;28/02/19 16:46:56;48.943;0.67575;;;
3510;28/02/19 16:46:57;48.943;0.67578;;;
3511;28/02/19 16:46:58;48.941;0.67575;;;
3512;28/02/19 16:46:59;48.941;0.67575;;;
3513;28/02/19 16:47:00;48.941;0.67575;;;
3514;28/02/19 16:47:01;48.941;0.67575;;;
3515;28/02/19 16:47:02;48.943;0.67575;;;
3516;28/02/19 16:47:03;48.943;0.67575;;;
3517;28/02/19 16:47:04;48.943;0.67575;;;
3518;28/02/19 16:47:05;48.943;0.67575;;;
3519;28/02/19 16:47:06;48.943;0.67575;;;
3520;28/02/19 16:47:07;48.943;0.67571;;;
3521;28/02/19 16:47:08;48.943;0.67571;;;
3522;28/02/19 16:47:09;48.943;0.67571;;;
3523;28/02/19 16:47:10;48.943;0.67571;;;
3524;28/02/19 16:47:11;48.943;0.67571;;;
3525;28/02/19 16:47:12;48.945;0.67571;;;
3526;28/02/19 16:47:13;48.945;0.67571;;;
3527;28/02/19 16:47:14;48.945;0.67571;;;
3528;28/02/19 16:47:15;48.943;0.67571;;;
3529;28/02/19 16:47:16;48.945;0.67571;;;
3530;28/02/19 16:47:17;48.945;0.67571;;;
3531;28/02/19 16:47:18;48.945;0.67571;;;
3532;28/02/19 16:47:19;48.945;0.67571;;;
3533;28/02/19 16:47:20;48.943;0.67567;;;
3534;28/02/19 16:47:21;48.943;0.67567;;;
3535;28/02/19 16:47:22;48.943;0.67567;;;
3536;28/02/19 16:47:23;48.943;0.67567;;;
3537;28/02/19 16:47:24;48.943;0.67571;;;
3538;28/02/19 16:47:25;48.943;0.67571;;;
3539;28/02/19 16:47:26;48.945;0.67571;;;
3540;28/02/19 16:47:27;48.945;0.67575;;;
3541;28/02/19 16:47:28;48.945;0.67571;;;
3542;28/02/19 16:47:29;48.945;0.67571;;;
3543;28/02/19 16:47:30;48.945;0.67571;;;
3544;28/02/19 16:47:31;48.943;0.67575;;;
3545;28/02/19 16:47:32;48.945;0.67571;;;
3546;28/02/19 16:47:33;48.945;0.67567;;;
3547;28/02/19 16:47:34;48.939;0.67582;;;
3548;28/02/19 16:47:35;48.926;0.67571;;;
3549;28/02/19 16:47:36;48.933;0.67594;;;
3550;28/02/19 16:47:37;48.941;0.67575;;;
3551;28/02/19 16:47:38;48.939;0.80106;;;
3552;28/02/19 16:47:39;48.675;1.20974;;;
3553;28/02/19 16:47:40;48.398;1.21218;;;
3554;28/02/19 16:47:41;48.152;1.20718;;;
3555;28/02/19 16:47:42;47.921;1.20665;;;
3556;28/02/19 16:47:43;47.718;1.21714;;;
3557;28/02/19 16:47:44;47.540;1.20760;;;
3558;28/02/19 16:47:45;47.387;1.20703;;;
3559;28/02/19 16:47:46;47.265;1.20661;;;
3560;28/02/19 16:47:47;47.152;1.21084;;;
3561;28/02/19 16:47:48;47.052;1.20703;;;
3562;28/02/19 16:47:49;46.994;1.21466;;;
3563;28/02/19 16:47:50;46.921;1.21355;;;
3564;28/02/19 16:47:51;46.875;1.20470;;;
3565;28/02/19 16:47:52;46.871;1.20779;;;
3566;28/02/19 16:47:53;46.824;1.21477;;;
3567;28/02/19 16:47:54;46.774;1.23106;;;
3568;28/02/19 16:47:55;46.732;1.22896;;;
3569;28/02/19 16:47:56;46.630;2.20455;;;
3570;28/02/19 16:47:57;46.843;0.79412;;;
3571;28/02/19 16:47:58;47.050;0.75589;;;
3572;28/02/19 16:47:59;47.251;0.73880;;;
3573;28/02/19 16:48:00;47.454;0.72820;;;
3574;28/02/19 16:48:01;47.554;0.72095;;;
3575;28/02/19 16:48:02;47.677;0.71515;;;
3576;28/02/19 16:48:03;47.783;0.71046;;;
3577;28/02/19 16:48:04;47.878;0.70657;;;
3578;28/02/19 16:48:05;47.962;0.70329;;;
3579;28/02/19 16:48:06;48.042;0.70039;;;
3580;28/02/19 16:48:07;48.110;0.69799;;;
3581;28/02/19 16:48:08;48.175;0.69589;;;
3582;28/02/19 16:48:09;48.232;0.69406;;;
3583;28/02/19 16:48:10;48.284;0.69238;;;
3584;28/02/19 16:48:11;48.332;0.69089;;;
3585;28/02/19 16:48:12;48.373;0.68959;;;
3586;28/02/19 16:48:13;48.413;0.68841;;;
3587;28/02/19 16:48:14;48.450;0.68734;;;
3588;28/02/19 16:48:15;48.486;0.68635;;;
3589;28/02/19 16:48:16;48.519;0.68540;;;
3590;28/02/19 16:48:17;48.546;0.68463;;;
3591;28/02/19 16:48:18;48.571;0.68395;;;
3592;28/02/19 16:48:19;48.596;0.68330;;;
3593;28/02/19 16:48:20;48.619;0.68265;;;
3594;28/02/19 16:48:21;48.642;0.68212;;;
3595;28/02/19 16:48:22;48.663;0.68162;;;
3596;28/02/19 16:48:23;48.677;0.68120;;;
3597;28/02/19 16:48:24;48.696;0.68074;;;
3598;28/02/19 16:48:25;48.709;0.68044;;;
3599;28/02/19 16:48:26;48.723;0.68013;;;
3600;28/02/19 16:48:27;48.736;0.67979;;;
3601;28/02/19 16:48:28;48.750;0.67945;;;
3602;28/02/19 16:48:29;48.763;0.67914;;;
3603;28/02/19 16:48:30;48.778;0.67884;;;
3604;28/02/19 16:48:31;48.788;0.67857;;;
3605;28/02/19 16:48:32;48.798;0.67834;;;
3606;28/02/19 16:48:33;48.809;0.67811;;;
3607;28/02/19 16:48:34;48.817;0.67792;;;
3608;28/02/19 16:48:35;48.828;0.67769;;;
3609;28/02/19 16:48:36;48.834;0.67754;;;
3610;28/02/19 16:48:37;48.842;0.67739;;;
3611;28/02/19 16:48:38;48.851;0.67727;;;
3612;28/02/19 16:48:39;48.857;0.67712;;;
3613;28/02/19 16:48:40;48.863;0.67697;;;
3614;28/02/19 16:48:41;48.868;0.67681;;;
3615;28/02/19 16:48:42;48.874;0.67674;;;
3616;28/02/19 16:48:43;48.880;0.67662;;;
3617;28/02/19 16:48:44;48.884;0.67651;;;
3618;28/02/19 16:48:45;48.889;0.67643;;;
3619;28/02/19 16:48:46;48.893;0.67632;;;
3620;28/02/19 16:48:47;48.897;0.67624;;;
3621;28/02/19 16:48:48;48.901;0.67617;;;
3622;28/02/19 16:48:49;48.903;0.67613;;;
3623;28/02/19 16:48:50;48.907;0.67605;;;
3624;28/02/19 16:48:51;48.909;0.67601;;;
3625;28/02/19 16:48:52;48.914;0.67594;;;
3626;28/02/19 16:48:53;48.916;0.67586;;;
3627;28/02/19 16:48:54;48.918;0.67582;;;
3628;28/02/19 16:48:55;48.920;0.67575;;;
3629;28/02/19 16:48:56;48.922;0.67575;;;
3630;28/02/19 16:48:57;48.926;0.67567;;;
3631;28/02/19 16:48:58;48.926;0.67563;;;
3632;28/02/19 16:48:59;48.928;0.67559;;;
3633;28/02/19 16:49:00;48.930;0.67556;;;
3634;28/02/19 16:49:01;48.933;0.67556;;;
3635;28/02/19 16:49:02;48.935;0.67556;;;
3636;28/02/19 16:49:03;48.937;0.67552;;;
3637;28/02/19 16:49:04;48.937;0.67548;;;
3638;28/02/19 16:49:05;48.939;0.67548;;;
3639;28/02/19 16:49:06;48.941;0.67544;;;
3640;28/02/19 16:49:07;48.941;0.67544;;;
3641;28/02/19 16:49:08;48.943;0.67540;;;
3642;28/02/19 16:49:09;48.943;0.67536;;;
3643;28/02/19 16:49:10;48.945;0.67533;;;
3644;28/02/19 16:49:11;48.945;0.67533;;;
3645;28/02/19 16:49:12;48.947;0.67529;;;
3646;28/02/19 16:49:13;48.947;0.67529;;;
3647;28/02/19 16:49:14;48.947;0.67525;;;
3648;28/02/19 16:49:15;48.949;0.67525;;;
3649;28/02/19 16:49:16;48.949;0.67521;;;
3650;28/02/19 16:49:17;48.949;0.67525;;;
3651;28/02/19 16:49:18;48.951;0.67521;;;
3652;28/02/19 16:49:19;48.951;0.67517;;;
3653;28/02/19 16:49:20;48.954;0.67517;;;
3654;28/02/19 16:49:21;48.954;0.67514;;;
3655;28/02/19 16:49:22;48.954;0.67517;;;
3656;28/02/19 16:49:23;48.956;0.67514;;;
3657;28/02/19 16:49:24;48.956;0.67514;;;
3658;28/02/19 16:49:25;48.956;0.67510;;;
3659;28/02/19 16:49:26;48.956;0.67514;;;
3660;28/02/19 16:49:27;48.958;0.67514;;;
3661;28/02/19 16:49:28;48.958;0.67510;;;
3662;28/02/19 16:49:29;48.958;0.67510;;;
3663;28/02/19 16:49:30;48.958;0.67514;;;
3664;28/02/19 16:49:31;48.958;0.67514;;;
3665;28/02/19 16:49:32;48.958;0.67510;;;
3666;28/02/19 16:49:33;48.960;0.67510;;;
3667;28/02/19 16:49:34;48.960;0.67506;;;
3668;28/02/19 16:49:35;48.960;0.67506;;;
3669;28/02/19 16:49:36;48.960;0.67506;;;
3670;28/02/19 16:49:37;48.960;0.67506;;;
3671;28/02/19 16:49:38;48.962;0.67502;;;
3672;28/02/19 16:49:39;48.962;0.67502;;;
3673;28/02/19 16:49:40;48.962;0.67502;;;
3674;28/02/19 16:49:41;48.962;0.67502;;;
3675;28/02/19 16:49:42;48.962;0.67498;;;
3676;28/02/19 16:49:43;48.962;0.67498;;;
3677;28/02/19 16:49:44;48.962;0.67498;;;
3678;28/02/19 16:49:45;48.962;0.67498;;;
3679;28/02/19 16:49:46;48.962;0.67498;;;
3680;28/02/19 16:49:47;48.962;0.67498;;;
3681;28/02/19 16:49:48;48.962;0.67494;;;
3682;28/02/19 16:49:49;48.962;0.67498;;;
3683;28/02/19 16:49:50;48.962;0.67498;;;
3684;28/02/19 16:49:51;48.962;0.67498;;;
3685;28/02/19 16:49:52;48.962;0.67498;;;
3686;28/02/19 16:49:53;48.964;0.67498;;;
3687;28/02/19 16:49:54;48.964;0.67498;;;
3688;28/02/19 16:49:55;48.964;0.67498;;;
3689;28/02/19 16:49:56;48.964;0.67494;;;
3690;28/02/19 16:49:57;48.964;0.67498;;;
3691;28/02/19 16:49:58;48.964;0.67494;;;
3692;28/02/19 16:49:59;48.964;0.67494;;;
3693;28/02/19 16:50:00;48.964;0.67494;;;
3694;28/02/19 16:50:01;48.964;0.67494;;;
3695;28/02/19 16:50:02;48.966;0.67494;;;
3696;28/02/19 16:50:03;48.966;0.67494;;;
3697;28/02/19 16:50:04;48.966;0.67494;;;
3698;28/02/19 16:50:05;48.966;0.67494;;;
3699;28/02/19 16:50:06;48.966;0.67494;;;
3700;28/02/19 16:50:07;48.966;0.67494;;;
3701;28/02/19 16:50:08;48.964;0.67494;;;
3702;28/02/19 16:50:09;48.964;0.67491;;;
3703;28/02/19 16:50:10;48.964;0.67491;;;
3704;28/02/19 16:50:11;48.964;0.67491;;;
3705;28/02/19 16:50:12;48.964;0.67491;;;
3706;28/02/19 16:50:13;48.964;0.67491;;;
3707;28/02/19 16:50:14;48.964;0.67491;;;
3708;28/02/19 16:50:15;48.966;0.67487;;;
3709;28/02/19 16:50:16;48.966;0.67487;;;
3710;28/02/19 16:50:17;48.966;0.67487;;;
3711;28/02/19 16:50:18;48.966;0.67487;;;
3712;28/02/19 16:50:19;48.966;0.67487;;;
3713;28/02/19 16:50:20;48.966;0.67487;;;
3714;28/02/19 16:50:21;48.966;0.67487;;;
3715;28/02/19 16:50:22;48.966;0.67487;;;
3716;28/02/19 16:50:23;48.966;0.67487;;;
3717;28/02/19 16:50:24;48.966;0.67487;;;
3718;28/02/19 16:50:25;48.966;0.67487;;;
3719;28/02/19 16:50:26;48.966;0.67483;;;
3720;28/02/19 16:50:27;48.966;0.67487;;;
3721;28/02/19 16:50:28;48.966;0.67483;;;
3722;28/02/19 16:50:29;48.966;0.67487;;;
3723;28/02/19 16:50:30;48.968;0.67483;;;
3724;28/02/19 16:50:31;48.968;0.67483;;;
3725;28/02/19 16:50:32;48.968;0.67483;;;
3726;28/02/19 16:50:33;48.968;0.67483;;;
3727;28/02/19 16:50:34;48.968;0.67483;;;
3728;28/02/19 16:50:35;48.968;0.67483;;;
3729;28/02/19 16:50:36;48.968;0.67483;;;
3730;28/02/19 16:50:37;48.968;0.67479;;;
3731;28/02/19 16:50:38;48.968;0.67483;;;
