"Plot Title: p22t"
"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 10445469, SEN S/N: 10445469, LBL: Température)","Temp, °C (LGR S/N: 10445469, SEN S/N: 10445469, LBL: Température)","Stopped (LGR S/N: 10445469)","End Of File (LGR S/N: 10445469)"
1162,08/05/16 11:30:09 AM,2.49939,23.761,,
1163,08/05/16 11:30:10 AM,2.49939,23.761,,
1164,08/05/16 11:30:11 AM,2.49939,23.761,,
1165,08/05/16 11:30:12 AM,2.49939,23.761,,
1166,08/05/16 11:30:13 AM,2.49939,23.761,,
1167,08/05/16 11:30:14 AM,2.49939,23.761,,
1168,08/05/16 11:30:15 AM,2.06166,23.761,,
1169,08/05/16 11:30:16 AM,1.61172,23.785,,
1170,08/05/16 11:30:17 AM,1.50794,23.785,,
1171,08/05/16 11:30:18 AM,1.49084,23.785,,
1172,08/05/16 11:30:19 AM,1.53236,23.785,,
1173,08/05/16 11:30:20 AM,1.48840,23.785,Logged,Logged
