"Titre de tracé : Hobo8"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10759805, SEN S/N: 10759805, LBL: Temperarure1)","Tension, V (LGR S/N: 10759805, SEN S/N: 10759805, LBL: Tension)","Hôte connecté (LGR S/N: 10759805)","Arrêté (LGR S/N: 10759805)","Fin de fichier (LGR S/N: 10759805)"
525,11/03/19 18:49:31,9.995,1.21302,,,
526,11/03/19 18:50:31,9.943,1.21302,,,
527,11/03/19 18:51:31,9.895,1.21309,,,
528,11/03/19 18:52:31,9.897,1.21260,,,
529,11/03/19 18:53:31,9.855,1.21290,,,
530,11/03/19 18:54:31,9.817,1.21248,,,
531,11/03/19 18:55:31,9.791,1.21286,,,
532,11/03/19 18:56:31,9.757,1.21275,,,
533,11/03/19 18:57:31,9.714,1.21275,,,
534,11/03/19 18:58:31,9.688,1.21275,,,
535,11/03/19 18:59:31,9.671,1.21279,,,
536,11/03/19 19:00:31,9.623,1.21271,,,
537,11/03/19 19:01:31,9.589,1.21263,,,
538,11/03/19 19:02:31,9.572,1.21279,,,
539,11/03/19 19:03:31,9.538,1.21248,,,
540,11/03/19 19:04:31,9.501,1.21260,,,
541,11/03/19 19:05:31,9.495,1.21252,,,
542,11/03/19 19:06:31,9.470,1.21225,,,
543,11/03/19 19:07:31,9.403,1.21271,,,
544,11/03/19 19:08:31,9.386,1.21241,,,
545,11/03/19 19:09:31,9.378,1.21237,,,
546,11/03/19 19:10:31,9.339,1.21260,,,
547,11/03/19 19:11:31,9.282,1.21237,,,
548,11/03/19 19:12:31,9.279,1.21214,,,
549,11/03/19 19:13:31,9.227,1.21252,,,
550,11/03/19 19:14:31,9.174,1.21210,,,
551,11/03/19 19:15:31,9.172,1.21233,,,
552,11/03/19 19:16:31,9.143,1.21237,,,
553,11/03/19 19:17:31,9.078,1.21237,,,
554,11/03/19 19:18:31,9.064,1.21206,,,
555,11/03/19 19:19:31,9.067,1.21210,,,
556,11/03/19 19:20:31,9.002,1.21218,,,
557,11/03/19 19:21:31,8.971,1.21210,,,
558,11/03/19 19:22:31,8.990,1.21199,,,
559,11/03/19 19:23:31,8.942,1.21214,,,
560,11/03/19 19:24:31,8.905,1.21210,,,
561,11/03/19 19:25:31,8.883,1.21191,,,
562,11/03/19 19:26:31,8.837,1.21229,,,
563,11/03/19 19:27:31,8.784,1.21237,,,
564,11/03/19 19:28:31,8.776,1.21206,,,
565,11/03/19 19:29:31,8.753,1.21233,,,
566,11/03/19 19:30:31,8.703,1.21187,,,
567,11/03/19 19:31:31,8.674,1.21225,,,
568,11/03/19 19:32:31,8.657,1.21187,,,
569,11/03/19 19:33:31,8.624,1.21195,,,
570,11/03/19 19:34:31,8.590,1.21199,,,
571,11/03/19 19:35:31,8.568,1.21229,,,
572,11/03/19 19:36:31,8.543,1.21218,,,
573,11/03/19 19:37:31,8.487,1.21225,,,
574,11/03/19 19:38:31,8.464,1.21206,,,
575,11/03/19 19:39:31,8.461,1.21241,,,
576,11/03/19 19:40:31,8.400,1.21218,,,
577,11/03/19 19:41:31,8.357,1.21195,,,
578,11/03/19 19:42:31,8.344,1.21183,,,
579,11/03/19 19:43:31,8.308,1.21199,,,
580,11/03/19 19:44:31,8.285,1.21221,,,
581,11/03/19 19:45:31,8.257,1.21214,,,
582,11/03/19 19:46:31,8.238,1.21202,,,
583,11/03/19 19:47:31,8.182,1.21221,,,
584,11/03/19 19:48:31,8.166,1.21210,,,
585,11/03/19 19:49:31,8.149,1.21164,,,
586,11/03/19 19:50:31,8.098,1.21168,,,
587,11/03/19 19:51:31,8.068,1.21199,,,
588,11/03/19 19:52:31,8.035,1.21195,,,
589,11/03/19 19:53:31,7.976,1.21168,,,
590,11/03/19 19:54:31,7.965,1.21176,,,
591,11/03/19 19:55:31,7.953,1.21180,,,
592,11/03/19 19:56:31,7.918,1.21183,,,
593,11/03/19 19:57:31,7.878,1.21187,,,
594,11/03/19 19:58:31,7.865,1.21180,,,
595,11/03/19 19:59:31,7.834,1.21187,,,
596,11/03/19 20:00:31,7.760,1.21180,,,
597,11/03/19 20:01:31,7.730,1.21187,,,
598,11/03/19 20:02:31,7.718,1.21168,,,
599,11/03/19 20:03:31,7.669,1.21172,,,
600,11/03/19 20:04:31,7.644,1.21172,,,
601,11/03/19 20:05:31,7.630,1.21191,,,
602,11/03/19 20:06:31,7.580,1.21172,,,
603,11/03/19 20:07:31,7.531,1.21183,,,
604,11/03/19 20:08:31,7.517,1.21187,,,
605,11/03/19 20:09:31,7.506,1.21164,,,
606,11/03/19 20:10:31,7.447,1.21172,,,
607,11/03/19 20:11:31,7.426,1.21160,,,
608,11/03/19 20:12:31,7.399,1.21191,,,
609,11/03/19 20:13:31,7.374,1.21157,,,
610,11/03/19 20:14:31,7.349,1.21160,,,
611,11/03/19 20:15:31,7.321,1.21160,,,
612,11/03/19 20:16:31,7.291,1.21157,,,
613,11/03/19 20:17:31,7.266,1.21183,,,
614,11/03/19 20:18:31,7.201,1.21180,,,
615,11/03/19 20:19:31,7.160,1.21168,,,
616,11/03/19 20:20:31,7.132,1.21149,,,
617,11/03/19 20:21:31,7.091,1.21164,,,
618,11/03/19 20:22:31,7.037,1.21180,,,
619,11/03/19 20:23:31,7.003,1.21153,,,
620,11/03/19 20:24:31,7.009,1.21141,,,
621,11/03/19 20:25:31,6.941,1.21164,,,
622,11/03/19 20:26:31,6.935,1.21164,,,
623,11/03/19 20:27:31,6.919,1.21164,,,
624,11/03/19 20:28:31,6.841,1.21176,,,
625,11/03/19 20:29:31,6.824,1.21153,,,
626,11/03/19 20:30:31,6.813,1.21149,,,
627,11/03/19 20:31:31,6.761,1.21153,,,
628,11/03/19 20:32:31,6.742,1.21145,,,
629,11/03/19 20:33:31,6.718,1.21157,,,
630,11/03/19 20:34:31,6.691,1.21187,,,
631,11/03/19 20:35:31,6.645,1.21168,,,
632,11/03/19 20:36:31,6.607,1.21168,,,
633,11/03/19 20:37:31,6.595,1.21153,,,
634,11/03/19 20:38:31,6.552,1.21176,,,
635,11/03/19 20:39:31,6.525,1.21172,,,
636,11/03/19 20:40:31,6.501,1.21153,,,
637,11/03/19 20:41:31,6.449,1.21176,,,
638,11/03/19 20:42:31,6.404,1.21187,,,
639,11/03/19 20:43:31,6.412,1.21164,,,
640,11/03/19 20:44:31,6.372,1.21134,,,
641,11/03/19 20:45:31,6.323,1.21176,,,
642,11/03/19 20:46:31,6.277,1.21107,,,
643,11/03/19 20:47:31,6.272,1.21122,,,
644,11/03/19 20:48:31,6.239,1.21141,,,
645,11/03/19 20:49:31,6.201,1.21099,,,
646,11/03/19 20:50:31,6.194,1.21153,,,
647,11/03/19 20:51:31,6.140,1.21145,,,
648,11/03/19 20:52:31,6.099,1.21134,,,
649,11/03/19 20:53:31,6.086,1.21134,,,
650,11/03/19 20:54:31,6.064,1.21157,,,
651,11/03/19 20:55:31,6.001,1.21149,,,
652,11/03/19 20:56:31,5.995,1.21126,,,
653,11/03/19 20:57:31,5.966,1.21153,,,
654,11/03/19 20:58:31,5.917,1.21141,,,
655,11/03/19 20:59:31,5.901,1.21126,,,
656,11/03/19 21:00:31,5.877,1.21103,,,
657,11/03/19 21:01:31,5.824,1.21115,,,
658,11/03/19 21:02:31,5.792,1.21122,,,
659,11/03/19 21:03:31,5.791,1.21126,,,
660,11/03/19 21:04:31,5.744,1.21130,,,
661,11/03/19 21:05:31,5.703,1.21126,,,
662,11/03/19 21:06:31,5.675,1.21130,,,
663,11/03/19 21:07:31,5.647,1.21134,,,
664,11/03/19 21:08:31,5.590,1.21145,,,
665,11/03/19 21:09:31,5.587,1.21122,,,
666,11/03/19 21:10:31,5.581,1.21145,,,
667,11/03/19 21:11:31,5.531,1.21145,,,
668,11/03/19 21:12:31,5.486,1.21153,,,
669,11/03/19 21:13:31,5.493,1.21092,,,
670,11/03/19 21:14:31,5.440,1.21145,,,
671,11/03/19 21:15:31,5.364,1.21134,,,
672,11/03/19 21:16:31,5.382,1.21122,,,
673,11/03/19 21:17:31,5.345,1.21145,,,
674,11/03/19 21:18:31,5.295,1.21141,,,
675,11/03/19 21:19:31,5.260,1.21145,,,
676,11/03/19 21:20:31,5.245,1.21141,,,
677,11/03/19 21:21:31,5.187,1.21107,,,
678,11/03/19 21:22:31,5.156,1.21168,,,
679,11/03/19 21:23:31,5.160,1.21118,,,
680,11/03/19 21:24:31,5.148,1.21122,,,
681,11/03/19 21:25:31,5.139,1.21111,,,
682,11/03/19 21:26:31,5.132,1.21122,,,
683,11/03/19 21:27:31,5.145,1.21111,,,
684,11/03/19 21:28:31,5.135,1.21115,,,
685,11/03/19 21:29:31,5.124,1.21126,,,
686,11/03/19 21:30:31,5.124,1.21118,,,
687,11/03/19 21:31:31,5.124,1.21099,,,
688,11/03/19 21:32:31,5.140,1.21138,,,
689,11/03/19 21:33:31,5.134,1.21126,,,
690,11/03/19 21:34:31,5.150,1.21099,,,
691,11/03/19 21:35:31,5.129,1.21099,,,
692,11/03/19 21:36:31,5.127,1.21092,,,
693,11/03/19 21:37:31,5.142,1.21118,,,
694,11/03/19 21:38:31,5.148,1.21103,,,
695,11/03/19 21:39:31,5.144,1.21099,,,
696,11/03/19 21:40:31,5.127,1.21115,,,
697,11/03/19 21:41:31,5.140,1.21103,,,
698,11/03/19 21:42:31,5.152,1.21122,,,
699,11/03/19 21:43:31,5.156,1.21118,,,
700,11/03/19 21:44:31,5.152,1.21122,,,
701,11/03/19 21:45:31,5.164,1.21130,,,
702,11/03/19 21:46:31,5.139,1.21111,,,
703,11/03/19 21:47:31,5.139,1.21149,,,
704,11/03/19 21:48:31,5.160,1.21141,,,
705,11/03/19 21:49:31,5.145,1.21130,,,
706,11/03/19 21:50:31,5.147,1.21107,,,
707,11/03/19 21:51:31,5.161,1.21080,,,
708,11/03/19 21:52:31,5.144,1.21118,,,
709,11/03/19 21:53:31,5.160,1.21111,,,
710,11/03/19 21:54:31,5.155,1.21134,,,
711,11/03/19 21:55:31,5.147,1.21134,,,
712,11/03/19 21:56:31,5.131,1.21122,,,
713,11/03/19 21:57:31,5.152,1.21088,,,
714,11/03/19 21:58:31,5.153,1.21145,,,
715,11/03/19 21:59:31,5.129,1.21115,,,
716,11/03/19 22:00:31,5.148,1.21122,,,
717,11/03/19 22:01:31,5.158,1.21107,,,
718,11/03/19 22:02:31,5.132,1.21103,,,
719,11/03/19 22:03:31,5.168,1.21099,,,
720,11/03/19 22:04:31,5.163,1.21126,,,
721,11/03/19 22:05:31,5.137,1.21138,,,
722,11/03/19 22:06:31,5.144,1.21153,,,
723,11/03/19 22:07:31,5.144,1.21111,,,
724,11/03/19 22:08:31,5.148,1.21126,,,
725,11/03/19 22:09:31,5.163,1.21138,,,
726,11/03/19 22:10:31,5.144,1.21126,,,
727,11/03/19 22:11:31,5.132,1.21126,,,
728,11/03/19 22:12:31,5.145,1.21141,,,
729,11/03/19 22:13:31,5.148,1.21141,,,
730,11/03/19 22:14:31,5.145,1.21138,,,
731,11/03/19 22:15:31,5.135,1.21157,,,
732,11/03/19 22:16:31,5.152,1.21145,,,
733,11/03/19 22:17:31,5.156,1.21130,,,
734,11/03/19 22:18:31,5.139,1.21126,,,
735,11/03/19 22:19:31,5.139,1.21153,,,
736,11/03/19 22:20:31,5.145,1.21157,,,
737,11/03/19 22:21:31,5.156,1.21145,,,
738,11/03/19 22:22:31,5.164,1.21160,,,
739,11/03/19 22:23:31,5.158,1.21160,,,
740,11/03/19 22:24:31,5.195,1.21168,,,
741,11/03/19 22:25:31,5.256,1.21096,,,
742,11/03/19 22:26:31,5.155,1.21176,,,
743,11/03/19 22:27:31,5.272,1.21157,,,
744,11/03/19 22:28:31,5.322,1.21157,,,
745,11/03/19 22:29:31,5.324,1.21164,,,
746,11/03/19 22:30:31,5.340,1.21157,,,
747,11/03/19 22:31:31,5.371,1.21183,,,
748,11/03/19 22:32:31,5.412,1.21183,,,
749,11/03/19 22:33:31,5.398,1.21157,,,
750,11/03/19 22:34:31,5.452,1.21164,,,
751,11/03/19 22:35:31,5.504,1.21149,,,
752,11/03/19 22:36:31,5.504,1.21168,,,
753,11/03/19 22:37:31,5.518,1.21160,,,
754,11/03/19 22:38:31,5.597,1.21180,,,
755,11/03/19 22:39:31,5.642,1.21160,,,
756,11/03/19 22:40:31,5.640,1.21172,,,
757,11/03/19 22:41:31,5.687,1.21168,,,
758,11/03/19 22:42:31,5.728,1.21183,,,
759,11/03/19 22:43:31,5.731,1.21168,,,
760,11/03/19 22:44:31,5.763,1.21199,,,
761,11/03/19 22:45:31,5.792,1.21191,,,
762,11/03/19 22:46:31,5.821,1.21214,,,
763,11/03/19 22:47:31,5.842,1.21191,,,
764,11/03/19 22:48:31,5.893,1.21199,,,
765,11/03/19 22:49:31,5.906,1.21214,,,
766,11/03/19 22:50:31,5.926,1.21206,,,
767,11/03/19 22:51:31,5.984,1.21195,,,
768,11/03/19 22:52:31,6.009,1.21210,,,
769,11/03/19 22:53:31,6.009,1.21206,,,
770,11/03/19 22:54:31,6.076,1.21225,,,
771,11/03/19 22:55:31,6.100,1.21218,,,
772,11/03/19 22:56:31,6.094,1.21225,,,
773,11/03/19 22:57:31,6.150,1.21225,,,
774,11/03/19 22:58:31,6.215,1.21241,,,
775,11/03/19 22:59:31,6.232,1.21260,,,
776,11/03/19 23:00:31,6.223,1.21244,,,
777,11/03/19 23:01:31,6.285,1.21244,,,
778,11/03/19 23:02:31,6.277,1.21279,,,
779,11/03/19 23:03:31,6.307,1.21267,,,
780,11/03/19 23:04:31,6.391,1.21252,,,
781,11/03/19 23:05:31,6.393,1.21260,,,
782,11/03/19 23:06:31,6.393,1.21275,,,
783,11/03/19 23:07:31,6.434,1.21275,,,
784,11/03/19 23:08:31,6.496,1.21275,,,
785,11/03/19 23:09:31,6.485,1.21294,,,
786,11/03/19 23:10:31,6.515,1.21279,,,
787,11/03/19 23:11:31,6.588,1.21294,,,
788,11/03/19 23:12:31,6.598,1.21302,,,
789,11/03/19 23:13:31,6.598,1.21313,,,
790,11/03/19 23:14:31,6.674,1.21290,,,
791,11/03/19 23:15:31,6.698,1.21309,,,
792,11/03/19 23:16:31,6.694,1.21347,,,
793,11/03/19 23:17:31,6.748,1.21324,,,
794,11/03/19 23:18:31,6.762,1.21340,,,
795,11/03/19 23:19:31,6.805,1.21317,,,
796,11/03/19 23:20:31,6.837,1.21332,,,
797,11/03/19 23:21:31,6.867,1.21359,,,
798,11/03/19 23:22:31,6.884,1.21363,,,
799,11/03/19 23:23:31,6.908,1.21317,,,
800,11/03/19 23:24:31,6.976,1.21347,,,
801,11/03/19 23:25:31,7.006,1.21382,,,
802,11/03/19 23:26:31,7.004,1.21389,,,
803,11/03/19 23:27:31,7.067,1.21386,,,
804,11/03/19 23:28:31,7.089,1.21382,,,
805,11/03/19 23:29:31,7.099,1.21393,,,
806,11/03/19 23:30:31,7.148,1.21378,,,
807,11/03/19 23:31:31,7.185,1.21420,,,
808,11/03/19 23:32:31,7.226,1.21427,,,
809,11/03/19 23:33:31,7.225,1.21420,,,
810,11/03/19 23:34:31,7.297,1.21408,,,
811,11/03/19 23:35:31,7.319,1.21435,,,
812,11/03/19 23:36:31,7.321,1.21431,,,
813,11/03/19 23:37:31,7.355,1.21458,,,
814,11/03/19 23:38:31,7.370,1.21454,,,
815,11/03/19 23:39:31,7.414,1.21431,,,
816,11/03/19 23:40:31,7.445,1.21439,,,
817,11/03/19 23:41:31,7.498,1.21450,,,
818,11/03/19 23:42:31,7.530,1.21462,,,
819,11/03/19 23:43:31,7.550,1.21458,,,
820,11/03/19 23:44:31,7.586,1.21473,,,
821,11/03/19 23:45:31,7.607,1.21477,,,
822,11/03/19 23:46:31,7.616,1.21500,,,
823,11/03/19 23:47:31,7.654,1.21481,,,
824,11/03/19 23:48:31,7.708,1.21504,,,
825,11/03/19 23:49:31,7.701,1.21504,,,
826,11/03/19 23:50:31,7.732,1.21523,,,
827,11/03/19 23:51:31,7.829,1.21477,,,
828,11/03/19 23:52:31,7.827,1.21527,,,
829,11/03/19 23:53:31,7.829,1.21489,,,
830,11/03/19 23:54:31,7.924,1.21500,,,
831,11/03/19 23:55:31,7.937,1.21515,,,
832,11/03/19 23:56:31,7.924,1.21511,,,
833,11/03/19 23:57:31,7.985,1.21500,,,
834,11/03/19 23:58:31,8.021,1.21542,,,
835,11/03/19 23:59:31,8.028,1.21550,,,
836,12/03/19 00:00:31,8.060,1.21557,,,
837,12/03/19 00:01:31,8.112,1.21527,,,
838,12/03/19 00:02:31,8.110,1.21530,,,
839,12/03/19 00:03:31,8.140,1.21576,,,
840,12/03/19 00:04:31,8.224,1.21550,,,
841,12/03/19 00:05:31,8.218,1.21572,,,
842,12/03/19 00:06:31,8.238,1.21561,,,
843,12/03/19 00:07:31,8.290,1.21576,,,
844,12/03/19 00:08:31,8.350,1.21569,,,
845,12/03/19 00:09:31,8.347,1.21599,,,
846,12/03/19 00:10:31,8.381,1.21565,,,
847,12/03/19 00:11:31,8.433,1.21569,,,
848,12/03/19 00:12:31,8.417,1.21592,,,
849,12/03/19 00:13:31,8.486,1.21572,,,
850,12/03/19 00:14:31,8.532,1.21607,,,
851,12/03/19 00:15:31,8.529,1.21614,,,
852,12/03/19 00:16:31,8.534,1.21580,,,
853,12/03/19 00:17:31,8.598,1.21611,,,
854,12/03/19 00:18:31,8.616,1.21611,,,
855,12/03/19 00:19:31,8.615,1.21630,,,
856,12/03/19 00:20:31,8.664,1.21611,,,
857,12/03/19 00:21:31,8.728,1.21622,,,
858,12/03/19 00:22:31,8.736,1.21614,,,
859,12/03/19 00:23:31,8.762,1.21649,,,
860,12/03/19 00:24:31,8.835,1.21614,,,
861,12/03/19 00:25:31,8.846,1.21645,,,
862,12/03/19 00:26:31,8.858,1.21622,,,
863,12/03/19 00:27:31,8.917,1.21622,,,
864,12/03/19 00:28:31,8.937,1.21626,,,
865,12/03/19 00:29:31,8.943,1.21637,,,
866,12/03/19 00:30:31,9.004,1.21630,,,
867,12/03/19 00:31:31,9.016,1.21664,,,
868,12/03/19 00:32:31,9.024,1.21611,,,
869,12/03/19 00:33:31,9.070,1.21641,,,
870,12/03/19 00:34:31,9.101,1.21675,,,
871,12/03/19 00:35:31,9.128,1.21660,,,
872,12/03/19 00:36:31,9.180,1.21672,,,
873,12/03/19 00:37:31,9.206,1.21656,,,
874,12/03/19 00:38:31,9.234,1.21675,,,
875,12/03/19 00:39:31,9.259,1.21664,,,
876,12/03/19 00:40:31,9.324,1.21649,,,
877,12/03/19 00:41:31,9.366,1.21683,,,
878,12/03/19 00:42:31,9.370,1.21664,,,
879,12/03/19 00:43:31,9.401,1.21679,,,
880,12/03/19 00:44:31,9.461,1.21672,,,
881,12/03/19 00:45:31,9.489,1.21698,,,
882,12/03/19 00:46:31,9.504,1.21675,,,
883,12/03/19 00:47:31,9.571,1.21672,,,
884,12/03/19 00:48:31,9.549,1.21706,,,
885,12/03/19 00:49:31,9.586,1.21675,,,
886,12/03/19 00:50:31,9.620,1.21687,,,
887,12/03/19 00:51:31,9.646,1.21691,,,
888,12/03/19 00:52:31,9.649,1.21714,,,
889,12/03/19 00:53:31,9.675,1.21691,,,
890,12/03/19 00:54:31,9.741,1.21679,,,
891,12/03/19 00:55:31,9.765,1.21717,,,
892,12/03/19 00:56:31,9.758,1.21717,,,
893,12/03/19 00:57:31,9.840,1.21679,,,
894,12/03/19 00:58:31,9.878,1.21710,,,
895,12/03/19 00:59:31,9.869,1.21706,,,
896,12/03/19 01:00:31,9.921,1.21710,,,
897,12/03/19 01:01:31,9.966,1.21729,,,
898,12/03/19 01:02:31,9.966,1.21725,,,
899,12/03/19 01:03:31,10.040,1.21695,,,
900,12/03/19 01:04:31,10.069,1.21721,,,
901,12/03/19 01:05:31,10.075,1.21725,,,
902,12/03/19 01:06:31,10.125,1.21698,,,
903,12/03/19 01:07:31,10.138,1.21717,,,
904,12/03/19 01:08:31,10.182,1.21725,,,
905,12/03/19 01:09:31,10.198,1.21733,,,
906,12/03/19 01:10:31,10.248,1.21710,,,
907,12/03/19 01:11:31,10.273,1.21698,,,
908,12/03/19 01:12:31,10.279,1.21733,,,
909,12/03/19 01:13:31,10.337,1.21725,,,
910,12/03/19 01:14:31,10.371,1.21733,,,
911,12/03/19 01:15:31,10.375,1.21744,,,
912,12/03/19 01:16:31,10.407,1.21736,,,
913,12/03/19 01:17:31,10.443,1.21740,,,
914,12/03/19 01:18:31,10.459,1.21771,,,
915,12/03/19 01:19:31,10.510,1.21733,,,
916,12/03/19 01:20:31,10.565,1.21733,,,
917,12/03/19 01:21:31,10.594,1.21740,,,
918,12/03/19 01:22:31,10.597,1.21756,,,
919,12/03/19 01:23:31,10.652,1.21717,,,
920,12/03/19 01:24:31,10.667,1.21771,,,
921,12/03/19 01:25:31,10.681,1.21744,,,
922,12/03/19 01:26:31,10.724,1.21763,,,
923,12/03/19 01:27:31,10.782,1.21744,,,
924,12/03/19 01:28:31,10.779,1.21763,,,
925,12/03/19 01:29:31,10.779,1.21771,,,
926,12/03/19 01:30:31,10.854,1.21759,,,
927,12/03/19 01:31:31,10.905,1.21748,,,
928,12/03/19 01:32:31,10.890,1.21778,,,
929,12/03/19 01:33:31,10.948,1.21771,,,
930,12/03/19 01:34:31,11.006,1.21782,,,
931,12/03/19 01:35:31,10.977,1.21794,,,
932,12/03/19 01:36:31,11.032,1.21782,,,
933,12/03/19 01:37:31,11.070,1.21794,,,
934,12/03/19 01:38:31,11.049,1.21847,,,
935,12/03/19 01:39:31,11.105,1.21805,,,
936,12/03/19 01:40:31,11.181,1.21813,,,
937,12/03/19 01:41:31,11.187,1.21836,,,
938,12/03/19 01:42:31,11.183,1.21782,,,
939,12/03/19 01:43:31,11.238,1.21786,,,
940,12/03/19 01:44:31,11.276,1.21828,,,
941,12/03/19 01:45:31,11.309,1.21801,,,
942,12/03/19 01:46:31,11.379,1.21805,,,
943,12/03/19 01:47:31,11.405,1.21824,,,
944,12/03/19 01:48:31,11.396,1.21805,,,
945,12/03/19 01:49:31,11.449,1.21782,,,
946,12/03/19 01:50:31,11.470,1.21801,,,
947,12/03/19 01:51:31,11.482,1.21805,,,
948,12/03/19 01:52:31,11.516,1.21805,,,
949,12/03/19 01:53:31,11.548,1.21817,,,
950,12/03/19 01:54:31,11.604,1.21809,,,
951,12/03/19 01:55:31,11.611,1.21847,,,
952,12/03/19 01:56:31,11.648,1.21817,,,
953,12/03/19 01:57:31,11.705,1.21977,,,
954,12/03/19 01:58:31,11.693,1.21820,,,
955,12/03/19 01:59:31,11.763,1.21839,,,
956,12/03/19 02:00:31,11.812,1.21832,,,
957,12/03/19 02:01:31,11.789,1.21824,,,
958,12/03/19 02:02:31,11.825,1.21851,,,
959,12/03/19 02:03:31,11.910,1.21824,,,
960,12/03/19 02:04:31,11.943,1.21851,,,
961,12/03/19 02:05:31,11.934,1.21832,,,
962,12/03/19 02:06:31,11.969,1.21832,,,
963,12/03/19 02:07:31,11.992,1.21855,,,
964,12/03/19 02:08:31,11.997,1.21836,,,
965,12/03/19 02:09:31,12.048,1.21859,,,
966,12/03/19 02:10:31,12.086,1.21851,,,
967,12/03/19 02:11:31,12.110,1.21839,,,
968,12/03/19 02:12:31,12.119,1.21870,,,
969,12/03/19 02:13:31,12.166,1.21851,,,
970,12/03/19 02:14:31,12.217,1.21881,,,
971,12/03/19 02:15:31,12.222,1.21870,,,
972,12/03/19 02:16:31,12.275,1.21859,,,
973,12/03/19 02:17:31,12.343,1.21881,,,
974,12/03/19 02:18:31,12.296,1.21878,,,
975,12/03/19 02:19:31,12.337,1.21885,,,
976,12/03/19 02:20:31,12.420,1.21893,,,
977,12/03/19 02:21:31,12.441,1.21881,,,
978,12/03/19 02:22:31,12.449,1.21897,,,
979,12/03/19 02:23:31,12.494,1.21859,,,
980,12/03/19 02:24:31,12.511,1.21916,,,
981,12/03/19 02:25:31,12.535,1.21870,,,
982,12/03/19 02:26:31,12.580,1.21881,,,
983,12/03/19 02:27:31,12.613,1.21866,,,
984,12/03/19 02:28:31,12.624,1.21881,,,
985,12/03/19 02:29:31,12.651,1.21893,,,
986,12/03/19 02:30:31,12.704,1.21859,,,
987,12/03/19 02:31:31,12.719,1.21901,,,
988,12/03/19 02:32:31,12.758,1.21904,,,
989,12/03/19 02:33:31,12.856,1.21904,,,
990,12/03/19 02:34:31,12.812,1.21904,,,
991,12/03/19 02:35:31,12.850,1.21904,,,
992,12/03/19 02:36:31,12.913,1.21897,,,
993,12/03/19 02:37:31,12.921,1.21927,,,
994,12/03/19 02:38:31,12.936,1.21920,,,
995,12/03/19 02:39:31,12.975,1.21904,,,
996,12/03/19 02:40:31,13.049,1.21927,,,
997,12/03/19 02:41:31,13.023,1.21942,,,
998,12/03/19 02:42:31,13.035,1.21946,,,
999,12/03/19 02:43:31,13.136,1.21885,,,
1000,12/03/19 02:44:31,13.148,1.21935,,,
1001,12/03/19 02:45:31,13.126,1.21920,,,
1002,12/03/19 02:46:31,13.197,1.21904,,,
1003,12/03/19 02:47:31,13.222,1.21935,,,
1004,12/03/19 02:48:31,13.198,1.21950,,,
1005,12/03/19 02:49:31,13.266,1.21901,,,
1006,12/03/19 02:50:31,13.344,1.21931,,,
1007,12/03/19 02:51:31,13.326,1.21927,,,
1008,12/03/19 02:52:31,13.354,1.21927,,,
1009,12/03/19 02:53:31,13.431,1.21912,,,
1010,12/03/19 02:54:31,13.445,1.21965,,,
1011,12/03/19 02:55:31,13.466,1.21912,,,
1012,12/03/19 02:56:31,13.529,1.21908,,,
1013,12/03/19 02:57:31,13.536,1.21965,,,
1014,12/03/19 02:58:31,13.523,1.21935,,,
1015,12/03/19 02:59:31,13.590,1.21939,,,
1016,12/03/19 03:00:31,13.632,1.21935,,,
1017,12/03/19 03:01:31,13.616,1.21946,,,
1018,12/03/19 03:02:31,13.687,1.21946,,,
1019,12/03/19 03:03:31,13.750,1.21965,,,
1020,12/03/19 03:04:31,13.738,1.21935,,,
1021,12/03/19 03:05:31,13.766,1.21935,,,
1022,12/03/19 03:06:31,13.837,1.21954,,,
1023,12/03/19 03:07:31,13.837,1.21969,,,
1024,12/03/19 03:08:31,13.840,1.21950,,,
1025,12/03/19 03:09:31,13.922,1.21946,,,
1026,12/03/19 03:10:31,13.931,1.21965,,,
1027,12/03/19 03:11:31,13.936,1.21977,,,
1028,12/03/19 03:12:31,13.981,1.22023,,,
1029,12/03/19 03:13:31,14.047,1.21946,,,
1030,12/03/19 03:14:31,14.039,1.21973,,,
1031,12/03/19 03:15:31,14.060,1.21962,,,
1032,12/03/19 03:16:31,14.152,1.21969,,,
1033,12/03/19 03:17:31,14.170,1.21981,,,
1034,12/03/19 03:18:31,14.156,1.21942,,,
1035,12/03/19 03:19:31,14.204,1.21988,,,
1036,12/03/19 03:20:31,14.262,1.21965,,,
1037,12/03/19 03:21:31,14.250,1.21992,,,
1038,12/03/19 03:22:31,14.286,1.21996,,,
1039,12/03/19 03:23:31,14.390,1.22000,,,
1040,12/03/19 03:24:31,14.357,1.22007,,,
1041,12/03/19 03:25:31,14.372,1.22011,,,
1042,12/03/19 03:26:31,14.462,1.21984,,,
1043,12/03/19 03:27:31,14.484,1.21973,,,
1044,12/03/19 03:28:31,14.480,1.22023,,,
1045,12/03/19 03:29:31,14.524,1.22030,,,
1046,12/03/19 03:30:31,14.553,1.22015,,,
1047,12/03/19 03:31:31,14.556,1.22004,,,
1048,12/03/19 03:32:31,14.607,1.22023,,,
1049,12/03/19 03:33:31,14.656,1.21992,,,
1050,12/03/19 03:34:31,14.653,1.22015,,,
1051,12/03/19 03:35:31,14.699,1.22019,,,
1052,12/03/19 03:36:31,14.759,1.22023,,,
1053,12/03/19 03:37:31,14.774,1.22034,,,
