"Plot Title: p45p"
"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 10117155, SEN S/N: 10117155, LBL: Pression)","Temp, °C (LGR S/N: 10117155, SEN S/N: 10117155, LBL: Température)","Host Connected (LGR S/N: 10117155)","Stopped (LGR S/N: 10117155)","End Of File (LGR S/N: 10117155)"
1115,30/04/19 09:28:14,1.19719,16.415,,,
1116,30/04/19 09:28:15,1.19597,16.439,,,
1117,30/04/19 09:28:16,1.19597,16.415,,,
1118,30/04/19 09:28:17,1.19414,16.439,,,
1119,30/04/19 09:28:18,1.19658,16.439,,,
1120,30/04/19 09:28:19,1.19536,16.415,,,
1121,30/04/19 09:28:20,1.19597,16.439,,,
1122,30/04/19 09:28:21,1.19414,16.439,,,
1123,30/04/19 09:28:22,1.19597,16.439,,,
1124,30/04/19 09:28:23,1.19536,16.439,,,
1125,30/04/19 09:28:24,1.19475,16.439,,,
1126,30/04/19 09:28:25,1.19597,16.415,,,
1127,30/04/19 09:28:26,1.19597,16.415,,,
1128,30/04/19 09:28:27,1.19658,16.415,,,
1129,30/04/19 09:28:28,1.19597,16.439,,,
1130,30/04/19 09:28:29,1.19475,16.415,,,
1131,30/04/19 09:28:30,1.19536,16.415,,,
1132,30/04/19 09:28:31,1.19536,16.439,,,
1133,30/04/19 09:28:32,1.19597,16.439,,,
1134,30/04/19 09:28:33,1.19597,16.392,,,
1135,30/04/19 09:28:34,1.19597,16.392,,,
1136,30/04/19 09:28:35,1.19658,16.439,,,
1137,30/04/19 09:28:36,1.19536,16.415,,,
1138,30/04/19 09:28:37,1.19658,16.439,,,
1139,30/04/19 09:28:38,1.19597,16.415,,,
1140,30/04/19 09:28:39,1.19536,16.392,,,
1141,30/04/19 09:28:40,1.19597,16.415,,,
1142,30/04/19 09:28:41,1.19597,16.415,,,
1143,30/04/19 09:28:42,1.19597,16.439,,,
1144,30/04/19 09:28:43,1.19353,16.415,,,
1145,30/04/19 09:28:44,1.19536,16.415,,,
1146,30/04/19 09:28:45,1.19597,16.463,,,
1147,30/04/19 09:28:46,1.19597,16.463,,,
1148,30/04/19 09:28:47,1.19536,16.439,,,
1149,30/04/19 09:28:48,1.19536,16.415,,,
1150,30/04/19 09:28:49,1.19414,16.463,,,
1151,30/04/19 09:28:50,1.19414,16.415,,,
1152,30/04/19 09:28:51,1.19719,16.415,,,
1153,30/04/19 09:28:52,1.19658,16.415,,,
1154,30/04/19 09:28:53,1.19658,16.392,,,
1155,30/04/19 09:28:54,1.19536,16.415,,,
1156,30/04/19 09:28:55,1.19475,16.439,,,
1157,30/04/19 09:28:56,1.19475,16.415,,,
1158,30/04/19 09:28:57,1.19475,16.415,,,
1159,30/04/19 09:28:58,1.19658,16.415,,,
1160,30/04/19 09:28:59,1.19536,16.439,,,
1161,30/04/19 09:29:00,1.19658,16.392,,,
1162,30/04/19 09:29:01,1.19597,16.415,,,
1163,30/04/19 09:29:02,1.19414,16.463,,,
1164,30/04/19 09:29:03,1.19475,16.439,,,
1165,30/04/19 09:29:04,1.19597,16.415,,,
1166,30/04/19 09:29:05,1.19597,16.415,,,
1167,30/04/19 09:29:06,1.19536,16.392,,,
1168,30/04/19 09:29:07,1.19658,16.415,,,
1169,30/04/19 09:29:08,1.19658,16.415,,,
1170,30/04/19 09:29:09,1.19475,16.439,,,
1171,30/04/19 09:29:10,1.19536,16.463,,,
1172,30/04/19 09:29:11,1.19475,16.415,,,
1173,30/04/19 09:29:12,1.19719,16.392,,,
1174,30/04/19 09:29:13,1.19719,16.439,,,
1175,30/04/19 09:29:14,1.19536,16.415,,,
1176,30/04/19 09:29:15,1.19658,16.392,,,
1177,30/04/19 09:29:16,1.19597,16.439,,,
1178,30/04/19 09:29:17,1.19536,16.415,,,
1179,30/04/19 09:29:18,1.19414,16.392,,,
1180,30/04/19 09:29:19,1.19536,16.463,,,
1181,30/04/19 09:29:20,1.19597,16.439,,,
1182,30/04/19 09:29:21,1.19536,16.439,,,
1183,30/04/19 09:29:22,1.19658,16.415,,,
1184,30/04/19 09:29:23,1.19475,16.439,,,
1185,30/04/19 09:29:24,1.19597,16.439,,,
1186,30/04/19 09:29:25,1.19658,16.439,,,
1187,30/04/19 09:29:26,1.19475,16.463,,,
1188,30/04/19 09:29:27,1.19597,16.439,,,
1189,30/04/19 09:29:28,1.19475,16.439,,,
1190,30/04/19 09:29:29,1.19536,16.463,,,
1191,30/04/19 09:29:30,1.19353,16.463,,,
1192,30/04/19 09:29:31,1.19658,16.439,,,
1193,30/04/19 09:29:32,1.19597,16.415,,,
1194,30/04/19 09:29:33,1.19475,16.439,,,
1195,30/04/19 09:29:34,1.19475,16.439,,,
1196,30/04/19 09:29:35,1.19475,16.463,,,
1197,30/04/19 09:29:36,1.19597,16.415,,,
1198,30/04/19 09:29:37,1.19597,16.439,,,
1199,30/04/19 09:29:38,1.19536,16.439,,,
1200,30/04/19 09:29:39,1.19597,16.415,,,
1201,30/04/19 09:29:40,1.19658,16.439,,,
1202,30/04/19 09:29:41,1.19536,16.439,,,
1203,30/04/19 09:29:42,1.19597,16.439,,,
1204,30/04/19 09:29:43,1.19597,16.439,,,
1205,30/04/19 09:29:44,1.19597,16.439,,,
1206,30/04/19 09:29:45,1.19597,16.439,,,
1207,30/04/19 09:29:46,1.19475,16.463,,,
1208,30/04/19 09:29:47,1.19658,16.439,,,
1209,30/04/19 09:29:48,1.19536,16.439,,,
1210,30/04/19 09:29:49,1.19597,16.392,,,
1211,30/04/19 09:29:50,1.19475,16.439,,,
1212,30/04/19 09:29:51,1.19658,16.463,,,
1213,30/04/19 09:29:52,1.19475,16.439,,,
1214,30/04/19 09:29:53,1.19475,16.463,,,
1215,30/04/19 09:29:54,1.19536,16.439,,,
1216,30/04/19 09:29:55,1.19536,16.439,,,
1217,30/04/19 09:29:56,1.19475,16.463,,,
1218,30/04/19 09:29:57,1.19475,16.415,,,
1219,30/04/19 09:29:58,1.19536,16.463,,,
1220,30/04/19 09:29:59,1.19475,16.439,,,
1221,30/04/19 09:30:00,1.19536,16.463,,,
1222,30/04/19 09:30:01,1.19475,16.415,,,
1223,30/04/19 09:30:02,1.19658,16.439,,,
1224,30/04/19 09:30:03,1.19597,16.439,,,
1225,30/04/19 09:30:04,1.19414,16.439,,,
1226,30/04/19 09:30:05,1.19536,16.415,,,
1227,30/04/19 09:30:06,1.19475,16.463,,,
1228,30/04/19 09:30:07,1.19597,16.439,,,
1229,30/04/19 09:30:08,1.19536,16.415,,,
1230,30/04/19 09:30:09,1.19536,16.439,,,
1231,30/04/19 09:30:10,1.19536,16.392,,,
1232,30/04/19 09:30:11,1.19536,16.439,,,
1233,30/04/19 09:30:12,1.19597,16.439,,,
1234,30/04/19 09:30:13,1.19536,16.439,,,
1235,30/04/19 09:30:14,1.19658,16.415,,,
1236,30/04/19 09:30:15,1.19597,16.415,,,
1237,30/04/19 09:30:16,1.19597,16.415,,,
1238,30/04/19 09:30:17,1.19353,16.439,,,
1239,30/04/19 09:30:18,1.19719,16.439,,,
1240,30/04/19 09:30:19,1.19414,16.439,,,
1241,30/04/19 09:30:20,1.19475,16.439,,,
1242,30/04/19 09:30:21,1.19475,16.415,,,
1243,30/04/19 09:30:22,1.19597,16.415,,,
1244,30/04/19 09:30:23,1.19536,16.439,,,
1245,30/04/19 09:30:24,1.19536,16.415,,,
1246,30/04/19 09:30:25,1.19536,16.439,,,
1247,30/04/19 09:30:26,1.19536,16.415,,,
1248,30/04/19 09:30:27,1.19475,16.415,,,
1249,30/04/19 09:30:28,1.19536,16.463,,,
1250,30/04/19 09:30:29,1.19475,16.415,,,
1251,30/04/19 09:30:30,1.19536,16.439,,,
1252,30/04/19 09:30:31,1.19597,16.415,,,
1253,30/04/19 09:30:32,1.19597,16.415,,,
1254,30/04/19 09:30:33,1.19597,16.415,,,
1255,30/04/19 09:30:34,1.19536,16.415,,,
1256,30/04/19 09:30:35,1.19536,16.439,,,
1257,30/04/19 09:30:36,1.19536,16.415,,,
1258,30/04/19 09:30:37,1.19475,16.415,,,
1259,30/04/19 09:30:38,1.19536,16.415,,,
1260,30/04/19 09:30:39,1.19414,16.415,,,
1261,30/04/19 09:30:40,1.19536,16.439,,,
1262,30/04/19 09:30:41,1.19475,16.415,,,
1263,30/04/19 09:30:42,1.19536,16.392,,,
1264,30/04/19 09:30:43,1.19353,16.415,,,
1265,30/04/19 09:30:44,1.19719,16.415,,,
1266,30/04/19 09:30:45,1.19536,16.439,,,
1267,30/04/19 09:30:46,1.19536,16.439,,,
1268,30/04/19 09:30:47,1.19475,16.368,,,
1269,30/04/19 09:30:48,1.19658,16.439,,,
1270,30/04/19 09:30:49,1.19536,16.439,,,
1271,30/04/19 09:30:50,1.19597,16.392,,,
1272,30/04/19 09:30:51,1.19597,16.415,,,
1273,30/04/19 09:30:52,1.19597,16.439,,,
1274,30/04/19 09:30:53,1.19658,16.392,,,
1275,30/04/19 09:30:54,1.19719,16.439,,,
1276,30/04/19 09:30:55,1.19658,16.415,,,
1277,30/04/19 09:30:56,1.19658,16.415,,,
1278,30/04/19 09:30:57,1.19597,16.392,,,
1279,30/04/19 09:30:58,1.19597,16.439,,,
1280,30/04/19 09:30:59,1.19597,16.439,,,
1281,30/04/19 09:31:00,1.19597,16.392,,,
1282,30/04/19 09:31:01,1.19475,16.415,,,
1283,30/04/19 09:31:02,1.19475,16.415,,,
1284,30/04/19 09:31:03,1.19536,16.463,,,
1285,30/04/19 09:31:04,1.19719,16.439,,,
1286,30/04/19 09:31:05,1.19536,16.439,,,
1287,30/04/19 09:31:06,1.19353,16.415,,,
1288,30/04/19 09:31:07,1.19658,16.415,,,
1289,30/04/19 09:31:08,1.19536,16.415,,,
1290,30/04/19 09:31:09,1.19536,16.415,,,
1291,30/04/19 09:31:10,1.19658,16.415,,,
1292,30/04/19 09:31:11,1.19658,16.439,,,
1293,30/04/19 09:31:12,1.19597,16.439,,,
1294,30/04/19 09:31:13,1.19597,16.392,,,
1295,30/04/19 09:31:14,1.19475,16.415,,,
1296,30/04/19 09:31:15,1.19658,16.415,,,
1297,30/04/19 09:31:16,1.19658,16.415,,,
1298,30/04/19 09:31:17,1.19597,16.415,,,
1299,30/04/19 09:31:18,1.19658,16.392,,,
1300,30/04/19 09:31:19,1.19658,16.415,,,
1301,30/04/19 09:31:20,1.19597,16.439,,,
1302,30/04/19 09:31:21,1.19658,16.392,,,
1303,30/04/19 09:31:22,1.19658,16.439,,,
1304,30/04/19 09:31:23,1.19353,16.439,,,
1305,30/04/19 09:31:24,1.19536,16.415,,,
1306,30/04/19 09:31:25,1.19414,16.439,,,
1307,30/04/19 09:31:26,1.19536,16.439,,,
1308,30/04/19 09:31:27,1.19475,16.439,,,
1309,30/04/19 09:31:28,1.19536,16.439,,,
1310,30/04/19 09:31:29,1.19475,16.439,,,
1311,30/04/19 09:31:30,1.19536,16.415,,,
1312,30/04/19 09:31:31,1.19536,16.439,,,
1313,30/04/19 09:31:32,1.19536,16.415,,,
1314,30/04/19 09:31:33,1.19536,16.439,,,
1315,30/04/19 09:31:34,1.19353,16.415,,,
1316,30/04/19 09:31:35,1.19597,16.439,,,
1317,30/04/19 09:31:36,1.19597,16.415,,,
1318,30/04/19 09:31:37,1.19475,16.415,,,
1319,30/04/19 09:31:38,1.19536,16.415,,,
1320,30/04/19 09:31:39,1.19414,16.415,,,
1321,30/04/19 09:31:40,1.19536,16.415,,,
1322,30/04/19 09:31:41,1.19414,16.415,,,
1323,30/04/19 09:31:42,1.19536,16.415,,,
1324,30/04/19 09:31:43,1.19536,16.392,,,
1325,30/04/19 09:31:44,1.19414,16.392,,,
1326,30/04/19 09:31:45,1.19536,16.415,,,
1327,30/04/19 09:31:46,1.19475,16.415,,,
1328,30/04/19 09:31:47,1.19536,16.392,,,
1329,30/04/19 09:31:48,1.19597,16.415,,,
1330,30/04/19 09:31:49,1.19475,16.415,,,
1331,30/04/19 09:31:50,1.19414,16.415,,,
1332,30/04/19 09:31:51,1.19658,16.415,,,
1333,30/04/19 09:31:52,1.19475,16.392,,,
1334,30/04/19 09:31:53,1.19597,16.415,,,
1335,30/04/19 09:31:54,1.19597,16.415,,,
1336,30/04/19 09:31:55,1.19536,16.439,,,
1337,30/04/19 09:31:56,1.19658,16.415,,,
1338,30/04/19 09:31:57,1.19719,16.415,,,
1339,30/04/19 09:31:58,1.19597,16.392,,,
1340,30/04/19 09:31:59,1.19414,16.392,,,
1341,30/04/19 09:32:00,1.19658,16.415,,,
1342,30/04/19 09:32:01,1.19658,16.392,,,
1343,30/04/19 09:32:02,1.19597,16.392,,,
1344,30/04/19 09:32:03,1.19597,16.368,,,
1345,30/04/19 09:32:04,1.19658,16.415,,,
1346,30/04/19 09:32:05,1.19658,16.392,,,
1347,30/04/19 09:32:06,1.19597,16.368,,,
1348,30/04/19 09:32:07,1.19597,16.368,,,
1349,30/04/19 09:32:08,1.19658,16.392,,,
1350,30/04/19 09:32:09,1.19658,16.392,,,
1351,30/04/19 09:32:10,1.19597,16.392,,,
1352,30/04/19 09:32:11,1.19597,16.415,,,
1353,30/04/19 09:32:12,1.19536,16.392,,,
1354,30/04/19 09:32:13,1.19658,16.415,,,
1355,30/04/19 09:32:14,1.19597,16.392,,,
1356,30/04/19 09:32:15,1.19597,16.392,,,
1357,30/04/19 09:32:16,1.19536,16.415,,,
1358,30/04/19 09:32:17,1.19658,16.368,,,
1359,30/04/19 09:32:18,1.19719,16.415,,,
1360,30/04/19 09:32:19,1.19658,16.392,,,
1361,30/04/19 09:32:20,1.19536,16.415,,,
1362,30/04/19 09:32:21,1.19536,16.439,,,
1363,30/04/19 09:32:22,1.19658,16.392,,,
1364,30/04/19 09:32:23,1.19536,16.368,,,
1365,30/04/19 09:32:24,1.19536,16.415,,,
1366,30/04/19 09:32:25,1.19414,16.392,,,
1367,30/04/19 09:32:26,1.19597,16.415,,,
1368,30/04/19 09:32:27,1.19475,16.415,,,
1369,30/04/19 09:32:28,1.19597,16.415,,,
1370,30/04/19 09:32:29,1.19353,16.415,,,
1371,30/04/19 09:32:30,1.19597,16.415,,,
1372,30/04/19 09:32:31,1.19658,16.368,,,
1373,30/04/19 09:32:32,1.19719,16.392,,,
1374,30/04/19 09:32:33,1.19597,16.415,,,
1375,30/04/19 09:32:34,1.19597,16.368,,,
1376,30/04/19 09:32:35,1.19597,16.368,,,
1377,30/04/19 09:32:36,1.19536,16.392,,,
1378,30/04/19 09:32:37,1.19658,16.392,,,
1379,30/04/19 09:32:38,1.19597,16.415,,,
1380,30/04/19 09:32:39,1.19597,16.415,,,
1381,30/04/19 09:32:40,1.19475,16.415,,,
1382,30/04/19 09:32:41,1.19536,16.415,,,
1383,30/04/19 09:32:42,1.19475,16.415,,,
1384,30/04/19 09:32:43,1.19597,16.392,,,
1385,30/04/19 09:32:44,1.19475,16.392,,,
1386,30/04/19 09:32:45,1.19658,16.392,,,
1387,30/04/19 09:32:46,1.19536,16.392,,,
1388,30/04/19 09:32:47,1.19475,16.392,,,
1389,30/04/19 09:32:48,1.19597,16.368,,,
1390,30/04/19 09:32:49,1.19658,16.392,,,
1391,30/04/19 09:32:50,1.19536,16.415,,,
1392,30/04/19 09:32:51,1.19475,16.392,,,
1393,30/04/19 09:32:52,1.19597,16.392,,,
1394,30/04/19 09:32:53,1.19536,16.368,,,
1395,30/04/19 09:32:54,1.19658,16.415,,,
1396,30/04/19 09:32:55,1.19597,16.368,,,
1397,30/04/19 09:32:56,1.19719,16.392,,,
1398,30/04/19 09:32:57,1.19597,16.368,,,
1399,30/04/19 09:32:58,1.19658,16.415,,,
1400,30/04/19 09:32:59,1.19597,16.392,,,
1401,30/04/19 09:33:00,1.19597,16.392,,,
1402,30/04/19 09:33:01,1.19597,16.368,,,
1403,30/04/19 09:33:02,1.19658,16.344,,,
1404,30/04/19 09:33:03,1.19658,16.392,,,
1405,30/04/19 09:33:04,1.19597,16.368,,,
1406,30/04/19 09:33:05,1.19597,16.368,,,
1407,30/04/19 09:33:06,1.19658,16.368,,,
1408,30/04/19 09:33:07,1.19658,16.392,,,
1409,30/04/19 09:33:08,1.19536,16.368,,,
1410,30/04/19 09:33:09,1.19597,16.344,,,
1411,30/04/19 09:33:10,1.19658,16.368,,,
1412,30/04/19 09:33:11,1.19597,16.392,,,
1413,30/04/19 09:33:12,1.19658,16.368,,,
1414,30/04/19 09:33:13,1.19292,16.368,,,
1415,30/04/19 09:33:14,1.19658,16.392,,,
1416,30/04/19 09:33:15,1.19658,16.415,,,
1417,30/04/19 09:33:16,1.19597,16.392,,,
1418,30/04/19 09:33:17,1.19536,16.368,,,
1419,30/04/19 09:33:18,1.19597,16.415,,,
1420,30/04/19 09:33:19,1.19658,16.415,,,
1421,30/04/19 09:33:20,1.19475,16.415,,,
1422,30/04/19 09:33:21,1.19658,16.392,,,
1423,30/04/19 09:33:22,1.19597,16.368,,,
1424,30/04/19 09:33:23,1.19658,16.392,,,
1425,30/04/19 09:33:24,1.19536,16.392,,,
1426,30/04/19 09:33:25,1.19475,16.392,,,
1427,30/04/19 09:33:26,1.19658,16.415,,,
1428,30/04/19 09:33:27,1.19597,16.368,,,
1429,30/04/19 09:33:28,1.19536,16.392,,,
1430,30/04/19 09:33:29,1.19597,16.392,,,
1431,30/04/19 09:33:30,1.19658,16.368,,,
1432,30/04/19 09:33:31,1.19597,16.368,,,
1433,30/04/19 09:33:32,1.19658,16.368,,,
1434,30/04/19 09:33:33,1.19658,16.392,,,
1435,30/04/19 09:33:34,1.19597,16.392,,,
1436,30/04/19 09:33:35,1.19597,16.368,,,
1437,30/04/19 09:33:36,1.19597,16.392,,,
1438,30/04/19 09:33:37,1.19658,16.392,,,
1439,30/04/19 09:33:38,1.19597,16.392,,,
1440,30/04/19 09:33:39,1.19536,16.392,,,
1441,30/04/19 09:33:40,1.19780,16.392,,,
1442,30/04/19 09:33:41,1.19658,16.392,,,
1443,30/04/19 09:33:42,1.19658,16.392,,,
1444,30/04/19 09:33:43,1.19536,16.415,,,
1445,30/04/19 09:33:44,1.19536,16.415,,,
1446,30/04/19 09:33:45,1.19597,16.392,,,
1447,30/04/19 09:33:46,1.19597,16.392,,,
1448,30/04/19 09:33:47,1.19536,16.415,,,
1449,30/04/19 09:33:48,1.19536,16.415,,,
1450,30/04/19 09:33:49,1.19353,16.392,,,
1451,30/04/19 09:33:50,1.19475,16.439,,,
1452,30/04/19 09:33:51,1.19536,16.415,,,
1453,30/04/19 09:33:52,1.19414,16.415,,,
1454,30/04/19 09:33:53,1.19475,16.415,,,
1455,30/04/19 09:33:54,1.19597,16.415,,,
1456,30/04/19 09:33:55,1.19597,16.415,,,
1457,30/04/19 09:33:56,1.19536,16.392,,,
1458,30/04/19 09:33:57,1.19658,16.415,,,
1459,30/04/19 09:33:58,1.19536,16.415,,,
1460,30/04/19 09:33:59,1.19536,16.392,,,
1461,30/04/19 09:34:00,1.19536,16.415,,,
1462,30/04/19 09:34:01,1.19536,16.415,,,
1463,30/04/19 09:34:02,1.19658,16.392,,,
1464,30/04/19 09:34:03,1.19658,16.368,,,
1465,30/04/19 09:34:04,1.19719,16.392,,,
1466,30/04/19 09:34:05,1.19719,16.392,,,
1467,30/04/19 09:34:06,1.19597,16.392,,,
1468,30/04/19 09:34:07,1.19597,16.415,,,
1469,30/04/19 09:34:08,1.19658,16.439,,,
1470,30/04/19 09:34:09,1.19475,16.439,,,
1471,30/04/19 09:34:10,1.19475,16.439,,,
1472,30/04/19 09:34:11,1.19658,16.463,,,
1473,30/04/19 09:34:12,1.19414,16.439,,,
1474,30/04/19 09:34:13,1.19414,16.439,,,
1475,30/04/19 09:34:14,1.19536,16.463,,,
1476,30/04/19 09:34:15,1.19475,16.463,,,
1477,30/04/19 09:34:16,1.19475,16.463,,,
1478,30/04/19 09:34:17,1.19597,16.439,,,
1479,30/04/19 09:34:18,1.19658,16.487,,,
1480,30/04/19 09:34:19,1.19536,16.439,,,
1481,30/04/19 09:34:20,1.19536,16.463,,,
1482,30/04/19 09:34:21,1.19597,16.439,,,
1483,30/04/19 09:34:22,1.19597,16.439,,,
1484,30/04/19 09:34:23,1.19658,16.463,,,
1485,30/04/19 09:34:24,1.19597,16.439,,,
1486,30/04/19 09:34:25,1.19658,16.463,,,
1487,30/04/19 09:34:26,1.19597,16.463,,,
1488,30/04/19 09:34:27,1.19536,16.439,,,
1489,30/04/19 09:34:28,1.19658,16.439,,,
1490,30/04/19 09:34:29,1.19597,16.487,,,
1491,30/04/19 09:34:30,1.19658,16.415,,,
1492,30/04/19 09:34:31,1.19536,16.487,,,
1493,30/04/19 09:34:32,1.19780,16.439,,,
1494,30/04/19 09:34:33,1.19597,16.463,,,
1495,30/04/19 09:34:34,1.19414,16.439,,,
1496,30/04/19 09:34:35,1.19475,16.463,,,
1497,30/04/19 09:34:36,1.19719,16.463,,,
1498,30/04/19 09:34:37,1.19475,16.463,,,
1499,30/04/19 09:34:38,1.19597,16.463,,,
1500,30/04/19 09:34:39,1.19475,16.487,,,
1501,30/04/19 09:34:40,1.19414,16.487,,,
1502,30/04/19 09:34:41,1.19597,16.487,,,
1503,30/04/19 09:34:42,1.19536,16.487,,,
1504,30/04/19 09:34:43,1.19597,16.463,,,
1505,30/04/19 09:34:44,1.19597,16.463,,,
1506,30/04/19 09:34:45,1.19597,16.487,,,
1507,30/04/19 09:34:46,1.19536,16.439,,,
1508,30/04/19 09:34:47,1.19536,16.463,,,
1509,30/04/19 09:34:48,1.19597,16.463,,,
1510,30/04/19 09:34:49,1.19719,16.463,,,
1511,30/04/19 09:34:50,1.19536,16.487,,,
1512,30/04/19 09:34:51,1.19597,16.487,,,
1513,30/04/19 09:34:52,1.19597,16.439,,,
1514,30/04/19 09:34:53,1.19719,16.439,,,
1515,30/04/19 09:34:54,1.19719,16.439,,,
1516,30/04/19 09:34:55,1.19536,16.463,,,
1517,30/04/19 09:34:56,1.19536,16.439,,,
1518,30/04/19 09:34:57,1.19536,16.415,,,
1519,30/04/19 09:34:58,1.19719,16.463,,,
1520,30/04/19 09:34:59,1.19597,16.439,,,
1521,30/04/19 09:35:00,1.19658,16.463,,,
1522,30/04/19 09:35:01,1.19536,16.463,,,
1523,30/04/19 09:35:02,1.19719,16.463,,,
1524,30/04/19 09:35:03,1.19597,16.439,,,
1525,30/04/19 09:35:04,1.19597,16.463,,,
1526,30/04/19 09:35:05,1.19475,16.415,,,
1527,30/04/19 09:35:06,1.19597,16.463,,,
1528,30/04/19 09:35:07,1.19475,16.463,,,
1529,30/04/19 09:35:08,1.19597,16.463,,,
1530,30/04/19 09:35:09,1.19536,16.439,,,
1531,30/04/19 09:35:10,1.19475,16.463,,,
1532,30/04/19 09:35:11,1.19536,16.439,,,
1533,30/04/19 09:35:12,1.19414,16.439,,,
1534,30/04/19 09:35:13,1.19536,16.463,,,
1535,30/04/19 09:35:14,1.19475,16.463,,,
1536,30/04/19 09:35:15,1.19597,16.463,,,
1537,30/04/19 09:35:16,1.19536,16.463,,,
1538,30/04/19 09:35:17,1.19414,16.439,,,
1539,30/04/19 09:35:18,1.19536,16.463,,,
1540,30/04/19 09:35:19,1.19536,16.439,,,
1541,30/04/19 09:35:20,1.19597,16.415,,,
1542,30/04/19 09:35:21,1.19597,16.487,,,
1543,30/04/19 09:35:22,1.19536,16.439,,,
1544,30/04/19 09:35:23,1.19597,16.415,,,
1545,30/04/19 09:35:24,1.19658,16.463,,,
1546,30/04/19 09:35:25,1.19658,16.439,,,
1547,30/04/19 09:35:26,1.19597,16.415,,,
1548,30/04/19 09:35:27,1.19719,16.439,,,
1549,30/04/19 09:35:28,1.19597,16.415,,,
1550,30/04/19 09:35:29,1.19536,16.415,,,
1551,30/04/19 09:35:30,1.19658,16.439,,,
1552,30/04/19 09:35:31,1.19597,16.439,,,
1553,30/04/19 09:35:32,1.19475,16.463,,,
1554,30/04/19 09:35:33,1.19414,16.463,,,
1555,30/04/19 09:35:34,1.19536,16.463,,,
1556,30/04/19 09:35:35,1.19536,16.463,,,
1557,30/04/19 09:35:36,1.19475,16.415,,,
1558,30/04/19 09:35:37,1.19658,16.439,,,
1559,30/04/19 09:35:38,1.19597,16.439,,,
1560,30/04/19 09:35:39,1.19658,16.439,,,
1561,30/04/19 09:35:40,1.19719,16.415,,,
1562,30/04/19 09:35:41,1.19475,16.439,,,
1563,30/04/19 09:35:42,1.19536,16.463,,,
1564,30/04/19 09:35:43,1.19536,16.463,,,
1565,30/04/19 09:35:44,1.19475,16.463,,,
1566,30/04/19 09:35:45,1.19414,16.439,,,
1567,30/04/19 09:35:46,1.19597,16.439,,,
1568,30/04/19 09:35:47,1.19597,16.415,,,
1569,30/04/19 09:35:48,1.19536,16.439,,,
1570,30/04/19 09:35:49,1.19475,16.392,,,
1571,30/04/19 09:35:50,1.19597,16.392,,,
1572,30/04/19 09:35:51,1.19536,16.439,,,
1573,30/04/19 09:35:52,1.19475,16.415,,,
1574,30/04/19 09:35:53,1.19597,16.392,,,
1575,30/04/19 09:35:54,1.19536,16.439,,,
1576,30/04/19 09:35:55,1.19475,16.392,,,
1577,30/04/19 09:35:56,1.19597,16.439,,,
1578,30/04/19 09:35:57,1.19414,16.439,,,
1579,30/04/19 09:35:58,1.19658,16.415,,,
1580,30/04/19 09:35:59,1.19475,16.439,,,
1581,30/04/19 09:36:00,1.19597,16.439,,,
1582,30/04/19 09:36:01,1.19536,16.439,,,
1583,30/04/19 09:36:02,1.19597,16.392,,,
1584,30/04/19 09:36:03,1.19536,16.415,,,
1585,30/04/19 09:36:04,1.19414,16.415,,,
1586,30/04/19 09:36:05,1.19597,16.392,,,
1587,30/04/19 09:36:06,1.19536,16.439,,,
1588,30/04/19 09:36:07,1.19536,16.415,,,
1589,30/04/19 09:36:08,1.19536,16.415,,,
1590,30/04/19 09:36:09,1.19597,16.415,,,
1591,30/04/19 09:36:10,1.19597,16.415,,,
1592,30/04/19 09:36:11,1.19536,16.392,,,
1593,30/04/19 09:36:12,1.19658,16.439,,,
1594,30/04/19 09:36:13,1.19536,16.415,,,
1595,30/04/19 09:36:14,1.19475,16.392,,,
1596,30/04/19 09:36:15,1.19597,16.439,,,
1597,30/04/19 09:36:16,1.19597,16.439,,,
1598,30/04/19 09:36:17,1.19536,16.439,,,
1599,30/04/19 09:36:18,1.19597,16.439,,,
1600,30/04/19 09:36:19,1.19597,16.439,,,
1601,30/04/19 09:36:20,1.19475,16.439,,,
1602,30/04/19 09:36:21,1.19475,16.439,,,
1603,30/04/19 09:36:22,1.19658,16.415,,,
1604,30/04/19 09:36:23,1.19475,16.463,,,
1605,30/04/19 09:36:24,1.19414,16.439,,,
1606,30/04/19 09:36:25,1.19536,16.463,,,
1607,30/04/19 09:36:26,1.19536,16.415,,,
1608,30/04/19 09:36:27,1.19475,16.439,,,
1609,30/04/19 09:36:28,1.19536,16.463,,,
1610,30/04/19 09:36:29,1.19536,16.415,,,
1611,30/04/19 09:36:30,1.19475,16.415,,,
1612,30/04/19 09:36:31,1.19658,16.392,,,
1613,30/04/19 09:36:32,1.19597,16.392,,,
1614,30/04/19 09:36:33,1.19597,16.392,,,
1615,30/04/19 09:36:34,1.19597,16.415,,,
1616,30/04/19 09:36:35,1.19597,16.392,,,
1617,30/04/19 09:36:36,1.19597,16.415,,,
1618,30/04/19 09:36:37,1.19536,16.439,,,
1619,30/04/19 09:36:38,1.19414,16.439,,,
1620,30/04/19 09:36:39,1.19353,16.392,,,
1621,30/04/19 09:36:40,1.19475,16.392,,,
1622,30/04/19 09:36:41,1.19536,16.415,,,
1623,30/04/19 09:36:42,1.19536,16.392,,,
1624,30/04/19 09:36:43,1.19536,16.415,,,
1625,30/04/19 09:36:44,1.19536,16.415,,,
1626,30/04/19 09:36:45,1.19658,16.392,,,
