#,dates,temperature,tension 
3,23/04/2019 17:27:00,22.392,1.20272
4,23/04/2019 17:28:00,22.239,1.2015
5,23/04/2019 17:29:00,22.256,1.2005
6,23/04/2019 17:30:00,22.304,1.2015
7,23/04/2019 17:31:00,22.212,1.20153
8,23/04/2019 17:32:00,22.173,1.20085
9,23/04/2019 17:33:00,22.45,1.20142
10,23/04/2019 17:34:00,24.407,1.20111
11,23/04/2019 17:35:00,27.216,1.20272
12,23/04/2019 17:36:00,29.081,1.2039
13,23/04/2019 17:37:00,29.529,1.20531
14,23/04/2019 17:38:00,29.279,1.20523
15,23/04/2019 17:39:00,28.687,1.20562
16,23/04/2019 17:40:00,28.009,1.20577
17,23/04/2019 17:41:00,27.405,1.20535
18,23/04/2019 17:42:00,26.789,1.20592
19,23/04/2019 17:43:00,26.329,1.20611
20,23/04/2019 17:44:00,25.98,1.20573
21,23/04/2019 17:45:00,25.665,1.20588
22,23/04/2019 17:46:00,25.431,1.20581
23,23/04/2019 17:47:00,25.281,1.20603
24,23/04/2019 17:48:00,25.143,1.20615
25,23/04/2019 17:49:00,25.03,1.20592
26,23/04/2019 17:50:00,24.987,1.20577
27,23/04/2019 17:51:00,24.937,1.20565
28,23/04/2019 17:52:00,24.892,1.20577
29,23/04/2019 17:53:00,24.877,1.206
30,23/04/2019 17:54:00,24.882,1.20573
31,23/04/2019 17:55:00,24.865,1.20581
32,23/04/2019 17:56:00,24.835,1.20577
33,23/04/2019 17:57:00,24.809,1.20569
34,23/04/2019 17:58:00,24.809,1.20558
35,23/04/2019 17:59:00,24.789,1.20581
36,23/04/2019 18:00:00,24.77,1.20542
37,23/04/2019 18:01:00,24.762,1.20577
38,23/04/2019 18:02:00,24.723,1.2055
39,23/04/2019 18:03:00,24.703,1.20581
40,23/04/2019 18:04:00,24.69,1.20508
41,23/04/2019 18:05:00,24.659,1.20542
42,23/04/2019 18:06:00,24.637,1.20542
43,23/04/2019 18:07:00,24.617,1.2052
44,23/04/2019 18:08:00,24.582,1.20489
45,23/04/2019 18:09:00,24.551,1.20508
46,23/04/2019 18:10:00,24.542,1.20512
47,23/04/2019 18:11:00,24.535,1.2052
48,23/04/2019 18:12:00,24.477,1.20481
49,23/04/2019 18:13:00,24.465,1.20459
50,23/04/2019 18:14:00,24.457,1.20466
51,23/04/2019 18:15:00,24.403,1.20466
52,23/04/2019 18:16:00,24.357,1.20466
53,23/04/2019 18:17:00,24.344,1.20436
54,23/04/2019 18:18:00,24.333,1.20447
55,23/04/2019 18:19:00,24.279,1.20466
56,23/04/2019 18:20:00,24.246,1.20485
57,23/04/2019 18:21:00,24.243,1.2042
58,23/04/2019 18:22:00,24.195,1.20371
59,23/04/2019 18:23:00,24.16,1.20401
60,23/04/2019 18:24:00,24.172,1.20436
61,23/04/2019 18:25:00,24.125,1.20397
62,23/04/2019 18:26:00,24.082,1.20375
63,23/04/2019 18:27:00,24.061,1.2042
64,23/04/2019 18:28:00,24.035,1.2042
65,23/04/2019 18:29:00,23.994,1.20363
66,23/04/2019 18:30:00,23.972,1.20378
67,23/04/2019 18:31:00,23.954,1.20375
68,23/04/2019 18:32:00,23.904,1.20359
69,23/04/2019 18:33:00,23.892,1.20336
70,23/04/2019 18:34:00,23.881,1.20375
71,23/04/2019 18:35:00,23.832,1.20371
72,23/04/2019 18:36:00,23.817,1.20325
73,23/04/2019 18:37:00,23.796,1.2031
74,23/04/2019 18:38:00,23.744,1.2034
75,23/04/2019 18:39:00,23.687,1.2034
76,23/04/2019 18:40:00,23.677,1.2034
77,23/04/2019 18:41:00,23.66,1.20298
78,23/04/2019 18:42:00,23.609,1.20306
79,23/04/2019 18:43:00,23.582,1.20294
80,23/04/2019 18:44:00,23.558,1.2031
81,23/04/2019 18:45:00,23.51,1.20302
82,23/04/2019 18:46:00,23.484,1.20264
83,23/04/2019 18:47:00,23.474,1.20233
84,23/04/2019 18:48:00,23.427,1.20256
85,23/04/2019 18:49:00,23.403,1.20268
86,23/04/2019 18:50:00,23.378,1.20241
87,23/04/2019 18:51:00,23.364,1.20226
88,23/04/2019 18:52:00,23.327,1.20272
89,23/04/2019 18:53:00,23.312,1.20245
90,23/04/2019 18:54:00,23.27,1.20169
91,23/04/2019 18:55:00,23.231,1.20207
92,23/04/2019 18:56:00,23.204,1.20241
93,23/04/2019 18:57:00,23.181,1.20161
94,23/04/2019 18:58:00,23.142,1.20195
95,23/04/2019 18:59:00,23.094,1.20214
96,23/04/2019 19:00:00,23.081,1.2018
97,23/04/2019 19:01:00,23.073,1.20161
98,23/04/2019 19:02:00,23.028,1.20119
99,23/04/2019 19:03:00,23.012,1.20184
100,23/04/2019 19:04:00,22.976,1.20123
101,23/04/2019 19:05:00,22.929,1.20142
102,23/04/2019 19:06:00,22.913,1.20062
103,23/04/2019 19:07:00,22.889,1.20161
104,23/04/2019 19:08:00,22.847,1.20092
105,23/04/2019 19:09:00,22.832,1.20108
106,23/04/2019 19:10:00,22.836,1.20123
107,23/04/2019 19:11:00,22.8,1.20138
108,23/04/2019 19:12:00,22.752,1.20089
109,23/04/2019 19:13:00,22.732,1.20058
110,23/04/2019 19:14:00,22.696,1.20066
111,23/04/2019 19:15:00,22.652,1.20077
112,23/04/2019 19:16:00,22.627,1.20058
113,23/04/2019 19:17:00,22.592,1.20031
114,23/04/2019 19:18:00,22.562,1.2005
115,23/04/2019 19:19:00,22.535,1.20039
116,23/04/2019 19:20:00,22.505,1.20035
117,23/04/2019 19:21:00,22.504,1.20016
118,23/04/2019 19:22:00,22.456,1.20016
119,23/04/2019 19:23:00,22.402,1.19978
120,23/04/2019 19:24:00,22.372,1.19997
121,23/04/2019 19:25:00,22.344,1.19997
122,23/04/2019 19:26:00,22.317,1.19993
123,23/04/2019 19:27:00,22.314,1.19989
124,23/04/2019 19:28:00,22.281,1.19955
125,23/04/2019 19:29:00,22.254,1.19963
126,23/04/2019 19:30:00,22.215,1.19966
127,23/04/2019 19:31:00,22.166,1.19909
128,23/04/2019 19:32:00,22.145,1.19963
129,23/04/2019 19:33:00,22.135,1.19955
130,23/04/2019 19:34:00,22.105,1.19905
131,23/04/2019 19:35:00,22.052,1.1989
132,23/04/2019 19:36:00,22.019,1.19924
133,23/04/2019 19:37:00,22.006,1.19917
134,23/04/2019 19:38:00,21.972,1.19898
135,23/04/2019 19:39:00,21.942,1.19886
136,23/04/2019 19:40:00,21.939,1.19844
137,23/04/2019 19:41:00,21.887,1.19848
138,23/04/2019 19:42:00,21.852,1.19844
139,23/04/2019 19:43:00,21.84,1.19829
140,23/04/2019 19:44:00,21.8,1.19848
141,23/04/2019 19:45:00,21.761,1.19802
142,23/04/2019 19:46:00,21.724,1.19799
143,23/04/2019 19:47:00,21.703,1.19852
144,23/04/2019 19:48:00,21.678,1.19829
145,23/04/2019 19:49:00,21.651,1.1981
146,23/04/2019 19:50:00,21.64,1.19802
147,23/04/2019 19:51:00,21.592,1.19825
148,23/04/2019 19:52:00,21.548,1.19753
149,23/04/2019 19:53:00,21.525,1.19753
150,23/04/2019 19:54:00,21.501,1.19745
151,23/04/2019 19:55:00,21.467,1.19753
152,23/04/2019 19:56:00,21.419,1.1973
153,23/04/2019 19:57:00,21.412,1.19715
154,23/04/2019 19:58:00,21.376,1.19696
155,23/04/2019 19:59:00,21.334,1.19696
156,23/04/2019 20:00:00,21.325,1.19696
157,23/04/2019 20:01:00,21.281,1.19707
158,23/04/2019 20:02:00,21.255,1.19677
159,23/04/2019 20:03:00,21.233,1.19715
160,23/04/2019 20:04:00,21.221,1.19631
161,23/04/2019 20:05:00,21.178,1.19669
162,23/04/2019 20:06:00,21.148,1.19642
163,23/04/2019 20:07:00,21.12,1.19638
164,23/04/2019 20:08:00,21.059,1.19654
165,23/04/2019 20:09:00,21.026,1.19657
166,23/04/2019 20:10:00,21.024,1.19615
167,23/04/2019 20:11:00,20.974,1.19615
168,23/04/2019 20:12:00,20.947,1.19604
169,23/04/2019 20:13:00,20.914,1.19612
170,23/04/2019 20:14:00,20.899,1.19554
171,23/04/2019 20:15:00,20.865,1.19596
172,23/04/2019 20:16:00,20.835,1.19562
173,23/04/2019 20:17:00,20.804,1.19566
174,23/04/2019 20:18:00,20.777,1.19562
175,23/04/2019 20:19:00,20.722,1.19615
176,23/04/2019 20:20:00,20.692,1.19551
177,23/04/2019 20:21:00,20.667,1.19604
178,23/04/2019 20:22:00,20.641,1.19547
179,23/04/2019 20:23:00,20.613,1.1952
180,23/04/2019 20:24:00,20.573,1.19532
181,23/04/2019 20:25:00,20.551,1.19463
182,23/04/2019 20:26:00,20.534,1.19532
183,23/04/2019 20:27:00,20.522,1.1957
184,23/04/2019 20:28:00,20.473,1.19551
185,23/04/2019 20:29:00,20.446,1.19478
186,23/04/2019 20:30:00,20.431,1.19505
187,23/04/2019 20:31:00,20.385,1.19501
188,23/04/2019 20:32:00,20.339,1.19539
189,23/04/2019 20:33:00,20.321,1.19577
190,23/04/2019 20:34:00,20.318,1.19463
191,23/04/2019 20:35:00,20.274,1.19417
192,23/04/2019 20:36:00,20.253,1.19463
193,23/04/2019 20:37:00,20.222,1.19413
194,23/04/2019 20:38:00,20.161,1.19413
195,23/04/2019 20:39:00,20.147,1.19432
196,23/04/2019 20:40:00,20.117,1.19432
197,23/04/2019 20:41:00,20.091,1.19364
198,23/04/2019 20:42:00,20.051,1.19329
199,23/04/2019 20:43:00,20.028,1.19329
200,23/04/2019 20:44:00,19.994,1.19329
201,23/04/2019 20:45:00,19.961,1.19306
202,23/04/2019 20:46:00,19.952,1.19333
203,23/04/2019 20:47:00,19.918,1.19341
204,23/04/2019 20:48:00,19.875,1.19242
205,23/04/2019 20:49:00,19.847,1.19265
206,23/04/2019 20:50:00,19.827,1.1923
207,23/04/2019 20:51:00,19.781,1.19223
208,23/04/2019 20:52:00,19.74,1.19226
209,23/04/2019 20:53:00,19.729,1.19165
210,23/04/2019 20:54:00,19.695,1.19165
211,23/04/2019 20:55:00,19.646,1.19131
212,23/04/2019 20:56:00,19.621,1.1915
213,23/04/2019 20:57:00,19.604,1.19173
214,23/04/2019 20:58:00,19.554,1.19265
215,23/04/2019 20:59:00,19.545,1.19375
216,23/04/2019 21:00:00,19.524,1.19745
217,23/04/2019 21:01:00,19.503,1.32403
218,23/04/2019 21:02:00,19.463,1.37446
219,23/04/2019 21:03:00,19.435,1.37339
220,23/04/2019 21:04:00,19.401,1.34169
221,23/04/2019 21:05:00,19.364,1.53216
222,23/04/2019 21:06:00,19.344,1.77039
223,23/04/2019 21:07:00,19.317,1.93931
224,23/04/2019 21:08:00,19.265,1.95045
225,23/04/2019 21:09:00,19.245,1.95563
226,23/04/2019 21:10:00,19.237,1.85164
227,23/04/2019 21:11:00,19.187,1.83539
228,23/04/2019 21:12:00,19.149,1.84455
229,23/04/2019 21:13:00,19.099,1.75731
230,23/04/2019 21:14:00,19.059,1.81071
231,23/04/2019 21:15:00,19.036,1.77398
232,23/04/2019 21:16:00,18.986,1.70836
233,23/04/2019 21:17:00,18.968,1.69875
234,23/04/2019 21:18:00,18.937,1.28595
235,23/04/2019 21:19:00,18.903,1.2023
236,23/04/2019 21:20:00,18.869,1.19287
237,23/04/2019 21:21:00,18.833,1.19165
238,23/04/2019 21:22:00,18.822,1.19238
239,23/04/2019 21:23:00,18.775,1.19341
240,23/04/2019 21:24:00,18.741,1.19089
241,23/04/2019 21:25:00,18.724,1.19173
242,23/04/2019 21:26:00,18.684,1.19142
243,23/04/2019 21:27:00,18.647,1.19497
244,23/04/2019 21:28:00,18.62,1.19394
245,23/04/2019 21:29:00,18.579,1.19543
246,23/04/2019 21:30:00,18.536,1.18982
247,23/04/2019 21:31:00,18.522,1.1886
248,23/04/2019 21:32:00,18.503,1.18776
249,23/04/2019 21:33:00,18.469,1.18727
250,23/04/2019 21:34:00,18.436,1.18654
251,23/04/2019 21:35:00,18.4,1.1857
252,23/04/2019 21:36:00,18.371,1.18513
253,23/04/2019 21:37:00,18.348,1.18452
254,23/04/2019 21:38:00,18.298,1.1854
255,23/04/2019 21:39:00,18.304,1.18673
256,23/04/2019 21:40:00,18.253,1.18647
257,23/04/2019 21:41:00,18.218,1.18723
258,23/04/2019 21:42:00,18.197,1.18711
259,23/04/2019 21:43:00,18.151,1.18685
260,23/04/2019 21:44:00,18.117,1.18662
261,23/04/2019 21:45:00,18.103,1.18647
262,23/04/2019 21:46:00,18.056,1.18639
263,23/04/2019 21:47:00,18.011,1.18673
264,23/04/2019 21:48:00,17.996,1.18612
265,23/04/2019 21:49:00,17.959,1.18585
266,23/04/2019 21:50:00,17.925,1.18593
267,23/04/2019 21:51:00,17.895,1.18601
268,23/04/2019 21:52:00,17.879,1.18566
269,23/04/2019 21:53:00,17.845,1.18593
270,23/04/2019 21:54:00,17.8,1.18563
271,23/04/2019 21:55:00,17.797,1.18563
272,23/04/2019 21:56:00,17.745,1.18654
273,23/04/2019 21:57:00,17.718,1.18616
274,23/04/2019 21:58:00,17.686,1.18555
275,23/04/2019 21:59:00,17.663,1.18608
276,23/04/2019 22:00:00,17.628,1.18669
277,23/04/2019 22:01:00,17.593,1.18887
278,23/04/2019 22:02:00,17.565,1.19413
279,23/04/2019 22:03:00,17.526,1.20798
280,23/04/2019 22:04:00,17.503,1.24952
281,23/04/2019 22:05:00,17.477,1.19253
282,23/04/2019 22:06:00,17.446,1.18975
283,23/04/2019 22:07:00,17.412,1.1997
284,23/04/2019 22:08:00,17.393,1.43206
285,23/04/2019 22:09:00,17.36,1.18521
286,23/04/2019 22:10:00,17.33,1.18631
287,23/04/2019 22:11:00,17.321,1.18875
288,23/04/2019 22:12:00,17.287,1.19471
289,23/04/2019 22:13:00,17.248,1.18959
290,23/04/2019 22:14:00,17.205,1.18761
291,23/04/2019 22:15:00,17.195,1.1875
292,23/04/2019 22:16:00,17.164,1.18933
293,23/04/2019 22:17:00,17.125,1.1936
294,23/04/2019 22:18:00,17.098,1.2055
295,23/04/2019 22:19:00,17.074,1.20462
296,23/04/2019 22:20:00,17.034,1.19982
297,23/04/2019 22:21:00,17.018,1.19898
298,23/04/2019 22:22:00,16.987,1.20603
299,23/04/2019 22:23:00,16.938,1.19123
300,23/04/2019 22:24:00,16.93,1.18856
301,23/04/2019 22:25:00,16.897,1.1899
302,23/04/2019 22:26:00,16.838,1.18566
303,23/04/2019 22:27:00,16.822,1.18391
304,23/04/2019 22:28:00,16.805,1.18296
305,23/04/2019 22:29:00,16.756,1.18227
306,23/04/2019 22:30:00,16.737,1.1828
307,23/04/2019 22:31:00,16.711,1.18223
308,23/04/2019 22:32:00,16.668,1.18177
309,23/04/2019 22:33:00,16.646,1.18189
310,23/04/2019 22:34:00,16.621,1.18227
311,23/04/2019 22:35:00,16.601,1.18223
312,23/04/2019 22:36:00,16.558,1.18223
313,23/04/2019 22:37:00,16.502,1.18196
314,23/04/2019 22:38:00,16.47,1.18246
315,23/04/2019 22:39:00,16.455,1.18261
316,23/04/2019 22:40:00,16.421,1.18387
317,23/04/2019 22:41:00,16.382,1.18532
318,23/04/2019 22:42:00,16.357,1.18833
319,23/04/2019 22:43:00,16.33,1.20546
320,23/04/2019 22:44:00,16.315,1.20939
321,23/04/2019 22:45:00,16.287,1.19028
322,23/04/2019 22:46:00,16.244,1.187
323,23/04/2019 22:47:00,16.22,1.18658
324,23/04/2019 22:48:00,16.195,1.18891
325,23/04/2019 22:49:00,16.155,1.19409
326,23/04/2019 22:50:00,16.122,1.19051
327,23/04/2019 22:51:00,16.102,1.18585
328,23/04/2019 22:52:00,16.077,1.18345
329,23/04/2019 22:53:00,16.02,1.18284
330,23/04/2019 22:54:00,16.009,1.18246
331,23/04/2019 22:55:00,15.997,1.18238
332,23/04/2019 22:56:00,15.933,1.1817
333,23/04/2019 22:57:00,15.9,1.18154
334,23/04/2019 22:58:00,15.877,1.18101
335,23/04/2019 22:59:00,15.839,1.18109
336,23/04/2019 23:00:00,15.812,1.18112
337,23/04/2019 23:01:00,15.798,1.18063
338,23/04/2019 23:02:00,15.761,1.1807
339,23/04/2019 23:03:00,15.712,1.1804
340,23/04/2019 23:04:00,15.704,1.18128
341,23/04/2019 23:05:00,15.693,1.18223
342,23/04/2019 23:06:00,15.639,1.18624
343,23/04/2019 23:07:00,15.624,1.21633
344,23/04/2019 23:08:00,15.611,1.32788
345,23/04/2019 23:09:00,15.548,1.43416
346,23/04/2019 23:10:00,15.509,1.49557
347,23/04/2019 23:11:00,15.503,1.50561
348,23/04/2019 23:12:00,15.478,1.39025
349,23/04/2019 23:13:00,15.436,1.34043
350,23/04/2019 23:14:00,15.406,1.19745
351,23/04/2019 23:15:00,15.37,1.19642
352,23/04/2019 23:16:00,15.348,1.58553
353,23/04/2019 23:17:00,15.309,1.18158
354,23/04/2019 23:18:00,15.27,1.18288
355,23/04/2019 23:19:00,15.234,1.18547
356,23/04/2019 23:20:00,15.208,1.1978
357,23/04/2019 23:21:00,15.191,1.4287
358,23/04/2019 23:22:00,15.152,1.21149
359,23/04/2019 23:23:00,15.106,1.22408
360,23/04/2019 23:24:00,15.082,1.20542
361,23/04/2019 23:25:00,15.061,1.20626
362,23/04/2019 23:26:00,15.027,1.19463
363,23/04/2019 23:27:00,14.994,1.18631
364,23/04/2019 23:28:00,14.966,1.18681
365,23/04/2019 23:29:00,14.94,1.18544
366,23/04/2019 23:30:00,14.897,1.18425
367,23/04/2019 23:31:00,14.873,1.18612
368,23/04/2019 23:32:00,14.837,1.1878
369,23/04/2019 23:33:00,14.818,1.18822
370,23/04/2019 23:34:00,14.792,1.19574
371,23/04/2019 23:35:00,14.765,1.18521
372,23/04/2019 23:36:00,14.744,1.18269
373,23/04/2019 23:37:00,14.713,1.18132
374,23/04/2019 23:38:00,14.661,1.18006
375,23/04/2019 23:39:00,14.625,1.18059
376,23/04/2019 23:40:00,14.59,1.18021
377,23/04/2019 23:41:00,14.568,1.18021
378,23/04/2019 23:42:00,14.527,1.18494
379,23/04/2019 23:43:00,14.501,1.18841
380,23/04/2019 23:44:00,14.501,1.19154
381,23/04/2019 23:45:00,14.46,1.19581
382,23/04/2019 23:46:00,14.418,1.19043
383,23/04/2019 23:47:00,14.382,1.18269
384,23/04/2019 23:48:00,14.352,1.1796
385,23/04/2019 23:49:00,14.309,1.17975
386,23/04/2019 23:50:00,14.286,1.18017
387,23/04/2019 23:51:00,14.271,1.17983
388,23/04/2019 23:52:00,14.222,1.17906
389,23/04/2019 23:53:00,14.203,1.1791
390,23/04/2019 23:54:00,14.174,1.17899
391,23/04/2019 23:55:00,14.143,1.17857
392,23/04/2019 23:56:00,14.114,1.17864
393,23/04/2019 23:57:00,14.099,1.17853
394,23/04/2019 23:58:00,14.068,1.17849
395,23/04/2019 23:59:00,14.023,1.17796
396,24/04/2019 00:00:00,13.988,1.17823
397,24/04/2019 00:01:00,13.966,1.17792
398,24/04/2019 00:02:00,13.924,1.17872
399,24/04/2019 00:03:00,13.898,1.17826
400,24/04/2019 00:04:00,13.885,1.17815
401,24/04/2019 00:05:00,13.87,1.17803
402,24/04/2019 00:06:00,13.831,1.17792
403,24/04/2019 00:07:00,13.801,1.17796
404,24/04/2019 00:08:00,13.778,1.17884
405,24/04/2019 00:09:00,13.729,1.18112
406,24/04/2019 00:10:00,13.696,1.19543
407,24/04/2019 00:11:00,13.679,1.18894
408,24/04/2019 00:12:00,13.614,1.18765
409,24/04/2019 00:13:00,13.599,1.20333
410,24/04/2019 00:14:00,13.56,1.41726
411,24/04/2019 00:15:00,13.539,1.19242
412,24/04/2019 00:16:00,13.484,1.21527
413,24/04/2019 00:17:00,13.466,1.35584
414,24/04/2019 00:18:00,13.451,1.19173
415,24/04/2019 00:19:00,13.409,1.18883
416,24/04/2019 00:20:00,13.394,1.1862
417,24/04/2019 00:21:00,13.373,1.18429
418,24/04/2019 00:22:00,13.345,1.18574
419,24/04/2019 00:23:00,13.287,1.19024
420,24/04/2019 00:24:00,13.264,1.19055
421,24/04/2019 00:25:00,13.251,1.19306
422,24/04/2019 00:26:00,13.207,1.20195
423,24/04/2019 00:27:00,13.174,1.21386
424,24/04/2019 00:28:00,13.154,1.25628
425,24/04/2019 00:29:00,13.111,1.30201
426,24/04/2019 00:30:00,13.1,1.2509
427,24/04/2019 00:31:00,13.066,1.37304
428,24/04/2019 00:32:00,13.014,1.2409
429,24/04/2019 00:33:00,13.002,1.18132
430,24/04/2019 00:34:00,12.968,1.1788
431,24/04/2019 00:35:00,12.942,1.17823
432,24/04/2019 00:36:00,12.898,1.17842
433,24/04/2019 00:37:00,12.885,1.17777
434,24/04/2019 00:38:00,12.855,1.17777
435,24/04/2019 00:39:00,12.823,1.17796
436,24/04/2019 00:40:00,12.796,1.17895
437,24/04/2019 00:41:00,12.769,1.17868
438,24/04/2019 00:42:00,12.733,1.18288
439,24/04/2019 00:43:00,12.678,1.17994
440,24/04/2019 00:44:00,12.672,1.17735
441,24/04/2019 00:45:00,12.631,1.17735
442,24/04/2019 00:46:00,12.579,1.17681
443,24/04/2019 00:47:00,12.559,1.17685
444,24/04/2019 00:48:00,12.517,1.1767
445,24/04/2019 00:49:00,12.485,1.17697
446,24/04/2019 00:50:00,12.467,1.17666
447,24/04/2019 00:51:00,12.464,1.17659
448,24/04/2019 00:52:00,12.42,1.17662
449,24/04/2019 00:53:00,12.385,1.17681
450,24/04/2019 00:54:00,12.363,1.17731
451,24/04/2019 00:55:00,12.32,1.17739
452,24/04/2019 00:56:00,12.287,1.17742
453,24/04/2019 00:57:00,12.275,1.17857
454,24/04/2019 00:58:00,12.217,1.18215
455,24/04/2019 00:59:00,12.201,1.51843
456,24/04/2019 01:00:00,12.186,1.18227
457,24/04/2019 01:01:00,12.158,1.1804
458,24/04/2019 01:02:00,12.121,1.17906
459,24/04/2019 01:03:00,12.08,1.17762
460,24/04/2019 01:04:00,12.062,1.17815
461,24/04/2019 01:05:00,12.022,1.17708
462,24/04/2019 01:06:00,11.989,1.1767
463,24/04/2019 01:07:00,11.974,1.17647
464,24/04/2019 01:08:00,11.953,1.1762
465,24/04/2019 01:09:00,11.892,1.17647
466,24/04/2019 01:10:00,11.862,1.17662
467,24/04/2019 01:11:00,11.845,1.177
468,24/04/2019 01:12:00,11.806,1.17685
469,24/04/2019 01:13:00,11.762,1.17716
470,24/04/2019 01:14:00,11.739,1.18276
471,24/04/2019 01:15:00,11.699,1.29881
472,24/04/2019 01:16:00,11.677,1.18235
473,24/04/2019 01:17:00,11.658,1.18101
474,24/04/2019 01:18:00,11.63,1.19913
475,24/04/2019 01:19:00,11.593,1.22984
476,24/04/2019 01:20:00,11.561,1.25536
477,24/04/2019 01:21:00,11.532,1.57874
478,24/04/2019 01:22:00,11.49,1.18425
479,24/04/2019 01:23:00,11.469,1.1886
480,24/04/2019 01:24:00,11.447,1.19612
481,24/04/2019 01:25:00,11.408,1.18147
482,24/04/2019 01:26:00,11.379,1.17605
483,24/04/2019 01:27:00,11.388,1.1751
484,24/04/2019 01:28:00,11.323,1.17491
485,24/04/2019 01:29:00,11.276,1.17426
486,24/04/2019 01:30:00,11.276,1.17464
487,24/04/2019 01:31:00,11.236,1.17472
488,24/04/2019 01:32:00,11.174,1.17464
489,24/04/2019 01:33:00,11.163,1.1743
490,24/04/2019 01:34:00,11.139,1.17445
491,24/04/2019 01:35:00,11.076,1.1746
492,24/04/2019 01:36:00,11.067,1.17456
493,24/04/2019 01:37:00,11.047,1.17418
494,24/04/2019 01:38:00,11.024,1.17468
495,24/04/2019 01:39:00,10.998,1.17384
496,24/04/2019 01:40:00,10.951,1.17407
497,24/04/2019 01:41:00,10.915,1.17376
498,24/04/2019 01:42:00,10.884,1.17388
499,24/04/2019 01:43:00,10.857,1.17395
500,24/04/2019 01:44:00,10.847,1.17365
501,24/04/2019 01:45:00,10.799,1.1735
502,24/04/2019 01:46:00,10.76,1.17422
503,24/04/2019 01:47:00,10.75,1.17411
504,24/04/2019 01:48:00,10.709,1.17391
505,24/04/2019 01:49:00,10.684,1.17357
506,24/04/2019 01:50:00,10.635,1.1733
507,24/04/2019 01:51:00,10.611,1.17376
508,24/04/2019 01:52:00,10.582,1.1738
509,24/04/2019 01:53:00,10.56,1.17327
510,24/04/2019 01:54:00,10.524,1.17319
511,24/04/2019 01:55:00,10.495,1.1733
512,24/04/2019 01:56:00,10.45,1.17353
513,24/04/2019 01:57:00,10.441,1.17258
514,24/04/2019 01:58:00,10.397,1.17308
515,24/04/2019 01:59:00,10.36,1.173
516,24/04/2019 02:00:00,10.34,1.17346
517,24/04/2019 02:01:00,10.314,1.1738
518,24/04/2019 02:02:00,10.282,1.17311
519,24/04/2019 02:03:00,10.274,1.1738
520,24/04/2019 02:04:00,10.23,1.17361
521,24/04/2019 02:05:00,10.184,1.17334
522,24/04/2019 02:06:00,10.15,1.17319
523,24/04/2019 02:07:00,10.148,1.17273
524,24/04/2019 02:08:00,10.107,1.17239
525,24/04/2019 02:09:00,10.055,1.17292
526,24/04/2019 02:10:00,10.04,1.17311
527,24/04/2019 02:11:00,10.021,1.17304
528,24/04/2019 02:12:00,9.972,1.17338
529,24/04/2019 02:13:00,9.937,1.17269
530,24/04/2019 02:14:00,9.909,1.17269
531,24/04/2019 02:15:00,9.866,1.17319
532,24/04/2019 02:16:00,9.828,1.17304
533,24/04/2019 02:17:00,9.8,1.17254
534,24/04/2019 02:18:00,9.768,1.17258
535,24/04/2019 02:19:00,9.732,1.17273
536,24/04/2019 02:20:00,9.735,1.17227
537,24/04/2019 02:21:00,9.7,1.17193
538,24/04/2019 02:22:00,9.658,1.17197
539,24/04/2019 02:23:00,9.632,1.17216
540,24/04/2019 02:24:00,9.584,1.17178
541,24/04/2019 02:25:00,9.563,1.17243
542,24/04/2019 02:26:00,9.543,1.17208
543,24/04/2019 02:27:00,9.526,1.17216
544,24/04/2019 02:28:00,9.489,1.17193
545,24/04/2019 02:29:00,9.466,1.17193
546,24/04/2019 02:30:00,9.455,1.1717
547,24/04/2019 02:31:00,9.413,1.17273
548,24/04/2019 02:32:00,9.369,1.1722
549,24/04/2019 02:33:00,9.342,1.17224
550,24/04/2019 02:34:00,9.316,1.17266
