dates,tension,temperature,deltaH,experiment
09/03/2019 21:14:52,1.24692800347838,20.259,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:15:52,1.24688800347838,20.244,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:16:52,1.24684800347838,20.229,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:17:52,1.24684800347838,20.213,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:18:52,1.24681800347838,20.198,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:19:52,1.24681800347838,20.183,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:20:52,1.24677800347838,20.168,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:21:52,1.24673800347838,20.152,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:22:52,1.24669800347838,20.135,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:23:52,1.24669800347838,20.122,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:24:52,1.24669800347838,20.107,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:25:52,1.24665800347838,20.091,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:26:52,1.24665800347838,20.073,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:27:52,1.24662800347838,20.058,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:28:52,1.24658800347838,20.045,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:29:52,1.24654800347838,20.03,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:30:52,1.24654800347838,20.016,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:31:52,1.24650800347838,20.001,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:32:52,1.24646800347838,19.988,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:33:52,1.24643800347838,19.975,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:34:52,1.24643800347838,19.958,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:35:52,1.24639800347838,19.945,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:36:52,1.24635800347838,19.932,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:37:52,1.24631800347838,19.917,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:38:52,1.24631800347838,19.9,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:39:52,1.24627800347838,19.885,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:40:52,1.24623800347838,19.868,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:41:52,1.24623800347838,19.851,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:42:52,1.24616800347838,19.835,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:43:52,1.24616800347838,19.823,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:44:52,1.24616800347838,19.808,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:45:52,1.24612800347838,19.796,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:46:52,1.24612800347838,19.783,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:47:52,1.24608800347838,19.768,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:48:52,1.24604800347838,19.752,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:49:52,1.24604800347838,19.737,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:50:52,1.24601800347838,19.722,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:51:52,1.24597800347838,19.707,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:52:52,1.24597800347838,19.695,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:53:52,1.24593800347838,19.682,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:54:52,1.24589800347838,19.668,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:55:52,1.24589800347838,19.653,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:56:52,1.24581800347838,19.64,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:57:52,1.24581800347838,19.628,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:58:52,1.24578800347838,19.613,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 21:59:52,1.24574800347838,19.601,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:00:52,1.24570800347838,19.589,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:01:52,1.24570800347838,19.573,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:02:52,1.24570800347838,19.558,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:03:52,1.24566800347838,19.546,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:04:52,1.24562800347838,19.532,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:05:52,1.24559800347838,19.517,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:06:52,1.24551800347838,19.503,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:07:52,1.24551800347838,19.491,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:08:52,1.24547800347838,19.476,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:09:52,1.24547800347838,19.463,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:10:52,1.24547800347838,19.453,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:11:52,1.24547800347838,19.438,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:12:52,1.24543800347838,19.426,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:13:52,1.24543800347838,19.414,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:14:52,1.24540800347838,19.396,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:15:52,1.24532800347838,19.386,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:16:52,1.24536800347838,19.374,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:17:52,1.24528800347838,19.358,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:18:52,1.24528800347838,19.344,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:19:52,1.24524800347838,19.332,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:20:52,1.24520800347838,19.319,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:21:52,1.24517800347838,19.304,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:22:52,1.24513800347838,19.289,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:23:52,1.24513800347838,19.277,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:24:52,1.24509800347838,19.262,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:25:52,1.24505800347838,19.252,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:26:52,1.24505800347838,19.24,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:27:52,1.24501800347838,19.228,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:28:52,1.24501800347838,19.215,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:29:52,1.24498800347838,19.201,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:30:52,1.24498800347838,19.188,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:31:52,1.24494800347838,19.175,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:32:52,1.24490800347838,19.161,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:33:52,1.24486800347838,19.148,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:34:52,1.24490800347838,19.136,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:35:52,1.24486800347838,19.124,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:36:52,1.24482800347838,19.111,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:37:52,1.24482800347838,19.1,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:38:52,1.24478800347838,19.087,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:39:52,1.24478800347838,19.075,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:40:52,1.24475800347838,19.06,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:41:52,1.24471800347838,19.047,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:42:52,1.24467800347838,19.036,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:43:52,1.24467800347838,19.023,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:44:52,1.24463800347838,19.014,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:45:52,1.24463800347838,19.002,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:46:52,1.24459800347838,18.99,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:47:52,1.24459800347838,18.976,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:48:52,1.24456800347838,18.964,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:49:52,1.24452800347838,18.952,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:50:52,1.24452800347838,18.94,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:51:52,1.24448800347838,18.927,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:52:52,1.24448800347838,18.915,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:53:52,1.24444800347838,18.904,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:54:52,1.24444800347838,18.892,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:55:52,1.24440800347838,18.88,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:56:52,1.24437800347838,18.869,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:57:52,1.24437800347838,18.855,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:58:52,1.24433800347838,18.846,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 22:59:52,1.24429800347838,18.833,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:00:52,1.24429800347838,18.821,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:01:52,1.24425800347838,18.811,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:02:52,1.24425800347838,18.799,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:03:52,1.24421800347838,18.785,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:04:52,1.24421800347838,18.775,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:05:52,1.24417800347838,18.766,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:06:52,1.24417800347838,18.754,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:07:52,1.24417800347838,18.742,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:08:52,1.24417800347838,18.73,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:09:52,1.24417800347838,18.717,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:10:52,1.24417800347838,18.707,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:11:52,1.24414800347838,18.696,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:12:52,1.24410800347838,18.684,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:13:52,1.24414800347838,18.672,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:14:52,1.24410800347838,18.663,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:15:52,1.24410800347838,18.653,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:16:52,1.24410800347838,18.64,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:17:52,1.24410800347838,18.629,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:18:52,1.24414800347838,18.616,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:19:52,1.24410800347838,18.604,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:20:52,1.24410800347838,18.595,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:21:52,1.24406800347838,18.586,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:22:52,1.24406800347838,18.574,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:23:52,1.24402800347838,18.561,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:24:52,1.24398800347838,18.551,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:25:52,1.24398800347838,18.54,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:26:52,1.24395800347838,18.53,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:27:52,1.24398800347838,18.518,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:28:52,1.24395800347838,18.507,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:29:52,1.24391800347838,18.499,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:30:52,1.24391800347838,18.488,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:31:52,1.24391800347838,18.478,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:32:52,1.24383800347838,18.466,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:33:52,1.24383800347838,18.454,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:34:52,1.24383800347838,18.442,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:35:52,1.24379800347838,18.432,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:36:52,1.24379800347838,18.423,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:37:52,1.24379800347838,18.411,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:38:52,1.24375800347838,18.399,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:39:52,1.24375800347838,18.389,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:40:52,1.24372800347838,18.38,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:41:52,1.24368800347838,18.369,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:42:52,1.24368800347838,18.359,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:43:52,1.24364800347838,18.348,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:44:52,1.24364800347838,18.338,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:45:52,1.24360800347838,18.326,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:46:52,1.24364800347838,18.317,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:47:52,1.24360800347838,18.307,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:48:52,1.24356800347838,18.296,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:49:52,1.24356800347838,18.285,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:50:52,1.24356800347838,18.274,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:51:52,1.24353800347838,18.264,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:52:52,1.24353800347838,18.256,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:53:52,1.24353800347838,18.244,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:54:52,1.24353800347838,18.234,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:55:52,1.24353800347838,18.224,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:56:52,1.24349800347838,18.212,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:57:52,1.24349800347838,18.203,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:58:52,1.24349800347838,18.194,-0.002,p537_2019_03_11_calibUT_2.csv
09/03/2019 23:59:52,1.24349800347838,18.182,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:00:52,1.24345800347838,18.173,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:01:52,1.24341800347838,18.164,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:02:52,1.24341800347838,18.155,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:03:52,1.24341800347838,18.146,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:04:52,1.24337800347838,18.136,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:05:52,1.24337800347838,18.124,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:06:52,1.24337800347838,18.112,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:07:52,1.24334800347838,18.102,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:08:52,1.24334800347838,18.094,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:09:52,1.24334800347838,18.084,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:10:52,1.24334800347838,18.075,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:11:52,1.24330800347838,18.065,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:12:52,1.24330800347838,18.054,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:13:52,1.24330800347838,18.045,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:14:52,1.24326800347838,18.036,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:15:52,1.24326800347838,18.029,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:16:52,1.24326800347838,18.018,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:17:52,1.24326800347838,18.008,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:18:52,1.24326800347838,17.996,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:19:52,1.24318800347838,17.986,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:20:52,1.24318800347838,17.978,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:21:52,1.24318800347838,17.969,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:22:52,1.24318800347838,17.962,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:23:52,1.24318800347838,17.953,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:24:52,1.24318800347838,17.943,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:25:52,1.24314800347838,17.932,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:26:52,1.24314800347838,17.925,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:27:52,1.24314800347838,17.914,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:28:52,1.24311800347838,17.906,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:29:52,1.24314800347838,17.897,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:30:52,1.24311800347838,17.886,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:31:52,1.24307800347838,17.879,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:32:52,1.24307800347838,17.87,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:33:52,1.24307800347838,17.861,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:34:52,1.24307800347838,17.852,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:35:52,1.24307800347838,17.842,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:36:52,1.24303800347838,17.831,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:37:52,1.24307800347838,17.822,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:38:52,1.24303800347838,17.813,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:39:52,1.24303800347838,17.804,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:40:52,1.24299800347838,17.794,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:41:52,1.24303800347838,17.785,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:42:52,1.24299800347838,17.778,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:43:52,1.24299800347838,17.77,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:44:52,1.24295800347838,17.761,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:45:52,1.24299800347838,17.752,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:46:52,1.24295800347838,17.742,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:47:52,1.24295800347838,17.733,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:48:52,1.24292800347838,17.724,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:49:52,1.24295800347838,17.717,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:50:52,1.24292800347838,17.708,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:51:52,1.24288800347838,17.699,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:52:52,1.24288800347838,17.689,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:53:52,1.24284800347838,17.68,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:54:52,1.24284800347838,17.672,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:55:52,1.24284800347838,17.662,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:56:52,1.24284800347838,17.65,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:57:52,1.24280800347838,17.642,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:58:52,1.24280800347838,17.634,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 00:59:52,1.24276800347838,17.623,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:00:52,1.24280800347838,17.616,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:01:52,1.24272800347838,17.607,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:02:52,1.24272800347838,17.596,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:03:52,1.24276800347838,17.589,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:04:52,1.24276800347838,17.58,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:05:52,1.24272800347838,17.571,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:06:52,1.24272800347838,17.562,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:07:52,1.24272800347838,17.555,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:08:52,1.24272800347838,17.546,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:09:52,1.24269800347838,17.538,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:10:52,1.24269800347838,17.531,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:11:52,1.24272800347838,17.522,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:12:52,1.24269800347838,17.512,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:13:52,1.24265800347838,17.503,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:14:52,1.24261800347838,17.497,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:15:52,1.24265800347838,17.489,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:16:52,1.24261800347838,17.483,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:17:52,1.24261800347838,17.476,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:18:52,1.24265800347838,17.467,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:19:52,1.24261800347838,17.46,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:20:52,1.24265800347838,17.451,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:21:52,1.24265800347838,17.445,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:22:52,1.24265800347838,17.436,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:23:52,1.24261800347838,17.428,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:24:52,1.24261800347838,17.422,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:25:52,1.24261800347838,17.418,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:26:52,1.24261800347838,17.412,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:27:52,1.24261800347838,17.403,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:28:52,1.24257800347838,17.396,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:29:52,1.24257800347838,17.388,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:30:52,1.24261800347838,17.384,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:31:52,1.24261800347838,17.376,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:32:52,1.24253800347838,17.369,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:33:52,1.24253800347838,17.36,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:34:52,1.24253800347838,17.354,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:35:52,1.24253800347838,17.345,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:36:52,1.24253800347838,17.336,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:37:52,1.24253800347838,17.327,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:38:52,1.24250800347838,17.321,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:39:52,1.24250800347838,17.314,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:40:52,1.24253800347838,17.305,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:41:52,1.24250800347838,17.298,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:42:52,1.24250800347838,17.292,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:43:52,1.24250800347838,17.284,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:44:52,1.24250800347838,17.277,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:45:52,1.24257800347838,17.268,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:46:52,1.24246800347838,17.26,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:47:52,1.24246800347838,17.253,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:48:52,1.24246800347838,17.245,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:49:52,1.24246800347838,17.237,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:50:52,1.24242800347838,17.231,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:51:52,1.24238800347838,17.222,-0.002,p537_2019_03_11_calibUT_2.csv
10/03/2019 01:52:52,1.24238800347838,17.211,-0.002,p537_2019_03_11_calibUT_2.csv
